customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
710716,f3498679-b956-4b0d-ba2a-9f64623a16cd,Regina,Williams,b*********************t,0*************7,1975-02-04,2021-05-05,53,359722.37,Male,ACTIVE,GOLD,617,False,2024-10-15 09:29:17,2020-05-26 11:12:10,Excellent payment history
14018,a4f54384-4e75-4212-a1aa-c5c0bb5a3c0f,Shari,Stevens,j*******************g,5*************5,1995-07-02,2022-10-28,79,246894.05,Male,ACTIVE,BRONZE,313,False,2023-01-26 13:41:19,2021-03-26 23:01:04,Corporate account
646998,3413447e-fc3d-4984-8dbd-b7b0c8639439,Susan,Snyder,j***********************m,+*************8,1988-11-02,2023-01-04,90,376564.02,Male,ACTIVE,BRONZE,452,False,2024-10-08 20:08:06,2023-03-02 17:48:14,Referral customer
318099,8acecdda-ea2f-4549-b178-f105daa8db44,Samantha,Weaver,k*****************g,0*************6,1967-09-06,2021-12-11,86,351166.37,Male,SUSPENDED,GOLD,606,False,2023-04-29 11:56:51,2024-07-23 09:52:12,High value account
335688,c2afd850-2cf2-4e4e-80b7-e4cf251b0c12,Joseph,Wagner,d****************m,9**********6,2003-08-10,2021-01-14,84,417974.65,Female,ACTIVE,GOLD,506,False,2021-07-20 12:56:00,2023-12-10 05:30:12,Corporate account
547796,d3afeb4a-97cb-4242-9907-4e3df1689000,Jacob,Rivera,e********************g,(*************6,2002-03-03,2023-02-19,80,114476.16,Male,ACTIVE,SILVER,370,False,2021-03-23 09:31:59,2024-01-13 16:48:04,VIP customer
806555,6ce499bd-4a03-45c4-ba85-a54ac4b0f44f,Jessica,Combs,m*******************m,+*************1,1965-08-23,2020-11-09,52,210914.6,Female,ACTIVE,BRONZE,780,False,2024-04-09 06:25:31,2022-03-04 06:23:40,VIP customer
354103,9e7a834a-1be5-446d-aeff-11803ff95afc,Chelsea,King,r***********************t,3**********2,1965-09-07,2022-11-24,48,491387.11,Female,ACTIVE,BRONZE,455,False,2024-01-30 10:23:02,2021-03-26 05:17:47,Seasonal customer
749,8eb1549d-3837-4385-a8bc-2218b3ac8015,Sandra,Davila,k****************t,2**********8,1986-01-11,2022-02-07,68,74214.92,Male,ACTIVE,PLATINUM,303,True,2021-01-24 13:47:05,2021-05-25 14:33:10,High value account
649287,423bdb24-84b3-4598-9c8f-b0be4572c114,Jennifer,Wall,c*********************m,+*************5,1976-02-09,2020-11-23,39,191008.63,Male,ACTIVE,BRONZE,300,True,2021-03-17 13:47:12,2020-03-24 18:39:25,VIP customer
