address_id,street_address,city,state,zip_code,country
ee4498cb-fe59-4584-a3bf-408882963b12,"90498 Tiffany Lane Suite 426
Port Dawn, WA 28707",Williammouth,Ge,85343-6944,United States
4e8226b4-5736-48f5-b3e7-8663ea3e93a2,"PSC 0071, Box 2087
APO AP 96741",Dennistown,Ne,23713,Canada
13d7e2a6-094d-4b93-a0d6-5fedbe647f8c,"0689 Griffin Forges
Romeroport, WI 05156",Bensonport,So,64875,United States
a31c8246-f3f3-4814-8715-5b726a4da71f,"4670 Mcdaniel Shore Suite 787
East Vincent, VI 62737",North Mariaport,In,15865-8219,United States
c4d6d529-8a6d-42bb-bb33-6ed61279db41,"64902 Perez Keys Suite 304
South Kenneth, MP 17887",Port Robert,Fl,10334,United States
dc291d16-256d-4760-ba9a-a3dccc16335a,"460 Michael Mountain
Travisville, KY 71219",Beardshire,Fl,23385,United States
3e5452ad-3edc-4c5c-aedc-5f5e754f987c,"57632 Vargas Tunnel
Danielside, TN 63545",Christinamouth,Ut,02075-7749,United States
ab2250ef-c24a-46a2-81e4-9da18e4e7df0,"6096 Tammy Streets Suite 625
Lake Frank, RI 52714",Whitakerfurt,Ne,08587-9175,United States
b2822ba7-facc-4e35-879b-c87ac92b7952,"98879 Buckley Mountains Suite 369
North Kevin, GU 50302",Jermaineview,Ut,96089,United States
ba101c6d-bcd7-4352-974b-8cddbaf18827,"4489 Robinson Trail Apt. 198
North Jonathanberg, MH 83581",Lake Jamesstad,No,17108-4499,Canada
93caa9a0-0edd-4586-ab90-25bc2f267f32,"155 Laurie Junction
East Ericaside, TX 40839",Nelsonton,Te,59873,United States
0eff4970-78ee-424f-9bce-b382317d92f8,"786 Benjamin Crest
South Kristine, LA 51362",Jenniferfurt,Al,28718,United States
b71cbed6-b577-40f1-9cd2-8f9c6c86dbae,"795 Nicole Station
East Jacquelineport, NE 68067",New Gloria,Co,49958,United States
0f48d116-e338-4529-85e4-66dd887783fd,"USNS Acosta
FPO AP 37835",East Charles,Ne,41840,United States
21d992ad-55d9-46ee-a9e5-508b0b98e5c1,"22771 John Village Apt. 801
Wintersstad, VA 08928",North Jessica,Ne,22120-7721,United States
21e4bbca-e4bd-494a-b964-e6fc01428702,"41137 Brian Brook Apt. 875
West Jonathanborough, IA 09052",East Heatherville,Or,56776-4638,United States
56804517-67a7-449f-b013-19659c935b6b,"880 Nicole Locks
New Jason, WA 58531",Janetberg,Ka,82542-6652,United States
944af590-a252-4f4b-b338-1b09b0718558,"60610 Colin Drive Suite 469
Sandersburgh, NE 67330",Harrisfurt,Id,98841,Canada
c92c164d-26e9-4189-95f0-e437cd9873e8,"71389 Juan Estate
Bennettmouth, WV 27277",Murphyhaven,Ma,05706-2898,Canada
22a5a39f-8430-410a-ba99-0bedbb877766,"3614 Julie Stravenue
Bennettmouth, CT 62702",Lake Rebecca,Pe,84536,Canada
253c38c7-0f23-4854-963c-9de5a0cc7135,"0457 Garcia Mountains
South Jenniferchester, RI 40185",Hernandezberg,Mo,05035,United States
1f88f79a-2fad-4cca-890f-b79da37c41b6,"74849 Aguilar Keys Suite 144
South Paul, NM 45999",North Edward,Co,54706-0713,United States
c030ebf2-3453-4406-904a-b54e90db769e,"219 Tanya Drive
East Randyland, FM 67046",Lake Matthew,Ne,46966-3330,Canada
