customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
845695,default_value_8404,Olivia,Barton,l********************g,9*************7,1973-07-15,2020-07-10,88,447561.51,Female,ACTIVE,SILVER,490,True,2022-08-12 15:18:13,2023-11-11 23:38:17,Excellent payment history
491057,default_value_5399,Michael,Vaughn,k***********************g,7********7,1991-01-16,2024-06-19,85,357508.13,Female,ACTIVE,GOLD,581,False,2021-08-21 05:27:58,2022-12-10 18:05:51,Referral customer
918993,default_value_4216,Brenda,Robinson,b********************g,(*************6,1964-06-30,2020-11-23,73,294767.71,Female,ACTIVE,GOLD,366,False,2023-11-25 17:53:10,2023-04-14 12:15:23,High value account
416416,default_value_6418,Monica,Lin,j**********************t,0*************3,1988-12-20,2021-05-27,63,480169.69,Male,ACTIVE,SILVER,662,False,2021-10-08 13:58:42,2024-12-01 09:52:03,Frequent buyer
146982,default_value_177,Morgan,Castro,t****************m,5*************9,1991-06-05,2023-07-11,83,461326.84,Female,ACTIVE,GOLD,588,False,2022-02-03 04:33:13,2020-06-02 03:40:40,Payment issues resolved
724086,default_value_2973,Brandon,Garcia,b***********************g,(*************6,1953-03-09,2020-03-11,72,408127.15,Female,ACTIVE,GOLD,730,True,2021-11-06 03:45:48,2020-12-14 08:50:16,Payment issues resolved
800797,default_value_3155,Michaela,Richardson,r************************g,+*************7,1977-03-11,2024-01-18,32,425252.29,Female,INACTIVE,PLATINUM,549,True,2020-04-12 12:27:51,2020-06-16 22:47:05,Corporate account
354566,default_value_8377,Jenna,Merritt,n******************t,+*************2,2005-10-03,2022-10-03,43,96914.09,Not Specified,ACTIVE,SILVER,313,True,2022-04-05 20:17:33,2022-04-29 10:50:11,VIP customer
762689,default_value_5098,Tommy,Perez,l******************g,(*************8,2001-08-27,2022-03-10,64,461336.38,Male,PENDING,GOLD,440,True,2021-05-13 02:47:05,2021-09-04 16:38:27,Seasonal customer
257303,default_value_5415,Tammy,Flowers,p********************t,(*************3,2004-10-16,2023-06-20,61,234358.16,Female,ACTIVE,SILVER,435,False,2024-06-21 07:05:20,2024-04-02 10:33:00,High value account
47813,default_value_3760,Jennifer,James,f************************g,4**********5,2001-08-31,2022-11-24,26,193655.27,Male,ACTIVE,SILVER,337,False,2023-01-13 15:49:26,2021-06-19 09:06:52,Complaint history
636361,default_value_4568,Valerie,Chen,a*******************m,7**********8,1964-04-13,2021-06-27,88,420302.56,Male,ACTIVE,SILVER,325,False,2021-09-20 12:57:40,2020-02-16 09:36:33,Excellent payment history
822171,default_value_1215,Michael,Jacobs,a******************g,3*************5,1982-01-23,2022-08-24,26,190238.29,Other,ACTIVE,GOLD,526,True,2023-08-06 07:36:06,2024-04-14 00:26:50,Excellent payment history
