customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
236649,default_value_9784,Carolyn,Ray,c***********************t,7*************7,1976-07-01,2023-08-05,46,355051.16,Female,ACTIVE,GOLD,789,False,2020-02-12 09:04:41,2024-05-22 08:37:42,Payment issues resolved
247221,default_value_4151,Robert,Taylor,j****************m,9**********0,1957-02-12,2021-09-30,74,262979.68,Male,ACTIVE,BRONZE,635,False,2022-06-15 03:20:40,2020-12-19 02:58:24,Complaint history
116005,default_value_1652,Roger,White,h****************m,8*************4,1997-06-24,2022-09-16,82,364548.32,Female,PENDING,PLATINUM,753,False,2023-10-05 17:17:07,2022-03-08 05:52:25,Payment issues resolved
170504,default_value_5805,Jared,Jackson,r*****************m,+*************6,1976-01-16,2023-02-18,82,482017.92,Not Specified,ACTIVE,PLATINUM,419,True,2022-02-12 22:24:01,2020-04-27 07:45:24,Seasonal customer
292139,default_value_7044,Mary,Miller,c**************************t,4*************5,1960-11-16,2024-01-28,90,171162.73,Not Specified,SUSPENDED,BRONZE,848,True,2023-01-04 07:30:56,2021-04-07 02:44:18,Complaint history
512939,default_value_7629,Carla,Miller,d***********************t,5********0,1970-08-15,2024-05-17,60,331240.67,Female,PENDING,BRONZE,795,True,2022-04-08 05:00:14,2021-04-13 00:28:12,Payment issues resolved
447710,default_value_7092,Tara,Hoover,c*********************g,5********6,1965-08-22,2020-10-15,89,378626.38,Not Specified,ACTIVE,BRONZE,314,True,2024-05-18 00:12:35,2022-08-14 20:51:29,Complaint history
780103,default_value_1330,Sarah,Butler,j*********************t,0*************3,1954-02-04,2021-11-28,56,254436.69,Female,ACTIVE,BRONZE,633,False,2023-02-15 15:52:31,2023-07-05 00:00:17,Payment issues resolved
835234,default_value_4476,Christine,Lucas,k*************************m,3*************8,2002-01-05,2022-03-30,24,31081.23,Male,ACTIVE,BRONZE,427,True,2020-10-08 18:06:59,2020-02-07 12:30:16,VIP customer
245972,default_value_9691,William,Riley,m******************t,8**********1,1978-09-28,2020-08-28,19,21247.79,Female,INACTIVE,GOLD,372,False,2021-06-06 22:35:28,2023-09-23 10:48:56,High value account
111885,default_value_2824,Brittany,Roberson,s***********************t,+*************2,1955-06-09,2021-11-11,66,73368.56,Male,ACTIVE,BRONZE,365,False,2021-05-08 13:59:10,2022-05-30 21:26:45,Frequent buyer
48389,default_value_4659,Charles,Washington,s***********************t,6*************4,1982-06-13,2020-11-02,77,417015.72,Female,INACTIVE,PLATINUM,667,False,2020-05-06 15:32:44,2021-11-15 04:13:16,Referral customer
400155,default_value_4113,Christopher,Mann,h***********************m,+*************7,1993-09-27,2024-09-25,90,334955.24,Male,ACTIVE,PLATINUM,635,True,2022-09-04 16:53:29,2023-01-20 18:56:51,Seasonal customer
491976,default_value_7219,Rachel,West,g**********************t,9*************6,1989-08-26,2022-03-10,65,377948.66,Male,ACTIVE,GOLD,314,True,2023-06-13 05:17:54,2023-08-22 14:53:15,Frequent buyer
94609,default_value_1589,Danielle,Chavez,s*******************g,4**********9,1963-05-19,2020-11-14,28,110773.01,Male,ACTIVE,SILVER,719,True,2021-05-21 07:02:43,2021-10-03 07:22:03,Seasonal customer
633160,default_value_7797,Sandra,Garcia,a************************g,(***********2,1976-10-24,2020-06-21,84,274758.47,Male,ACTIVE,BRONZE,679,True,2024-03-01 03:03:24,2024-07-28 12:59:51,Excellent payment history
818097,default_value_5184,Nicholas,Miller,a******************t,7*************6,1973-08-18,2020-06-26,84,271164.81,Male,ACTIVE,BRONZE,532,False,2022-12-03 21:48:23,2020-04-18 03:15:11,Complaint history
740651,default_value_3134,James,White,c*****************g,+*************1,1969-03-01,2023-12-27,58,308492.15,Female,ACTIVE,GOLD,719,True,2024-11-18 01:21:06,2021-06-26 04:38:54,Complaint history
550882,default_value_5141,Jose,Wilson,h*****************m,2*************1,1996-10-28,2020-05-28,57,216306.13,Female,PENDING,BRONZE,505,True,2020-02-28 00:26:09,2023-10-19 07:40:34,Referral customer
84635,default_value_6283,Andrew,Fields,m********************m,(*************0,1970-09-24,2024-06-16,52,386738.31,Male,INACTIVE,BRONZE,823,False,2020-05-30 03:16:51,2021-10-19 09:15:23,Payment issues resolved
213654,default_value_9711,Tina,Martinez,e*******************g,7**********1,1976-08-23,2024-10-10,41,22255.49,Male,ACTIVE,SILVER,767,True,2020-11-18 17:13:27,2020-08-20 02:39:16,Excellent payment history
845067,default_value_9838,Robert,Henderson,j*********************g,0*************9,1998-05-14,2021-11-14,32,142087.89,Male,ACTIVE,GOLD,512,False,2023-12-09 20:32:11,2020-07-05 07:22:07,High value account
701227,default_value_4455,Amy,Perry,s*******************m,9**********3,1973-10-10,2021-08-15,31,221969.26,Male,INACTIVE,SILVER,826,False,2021-08-23 22:53:49,2020-07-15 07:59:48,VIP customer
924244,default_value_4480,Victoria,Robinson,x*****************g,(*************8,1999-10-04,2020-12-04,32,432723.11,Female,ACTIVE,SILVER,490,False,2022-06-11 05:53:26,2021-04-05 01:16:09,Complaint history
779181,default_value_2587,Stanley,Johnson,j********************t,(***********0,1952-10-30,2020-01-30,24,38851.71,Male,ACTIVE,SILVER,710,True,2023-08-27 23:00:11,2023-07-28 04:59:54,Payment issues resolved
44433,default_value_724,John,Gates,e****************t,5**********3,1988-03-23,2022-06-05,82,217515.44,Male,PENDING,SILVER,729,False,2022-07-17 13:29:08,2020-09-18 10:34:51,Frequent buyer
961510,default_value_8018,Samantha,Wilson,f************************t,0*************4,1966-12-10,2022-11-21,58,145274.82,Female,INACTIVE,GOLD,409,False,2024-10-29 12:53:22,2022-04-05 00:25:41,Referral customer
465791,default_value_3776,Monique,Washington,d********************g,8*************0,1961-06-01,2020-01-19,90,224593.87,Male,INACTIVE,PLATINUM,309,False,2023-04-10 11:43:40,2020-12-21 23:41:49,Seasonal customer
71082,default_value_413,Andrew,Woodard,t******************t,8*************0,1985-04-29,2023-09-25,66,140731.87,Female,ACTIVE,BRONZE,849,False,2021-03-02 08:38:55,2024-04-08 18:06:37,High value account
893533,default_value_782,Joseph,Clarke,d******************t,(*************7,1985-03-07,2021-03-26,30,170924.21,Other,SUSPENDED,BRONZE,517,False,2020-11-20 13:36:06,2022-01-14 01:30:05,Complaint history
