address_id,street_address,city,state,zip_code,country
c4d024b1-c73b-4057-91e5-02bd08900eaa,"372 Young Radial Suite 713
Lake Paigeside, UT 49117",West James,Or,02792,United States
d1c212c1-7f60-4c81-a2f6-1897f956dfd5,"352 Murphy Lock
East Jacobstad, MH 73419",Carmenstad,Ge,49880,United States
0ccb237d-7e0c-493f-a4e5-f1aa6ee1e734,"056 Anna Trail Suite 865
Cooperchester, FM 97871",Millermouth,Ma,11669,United States
91e26388-e93e-442a-b560-d95c3c780a49,"551 Gina Walks
Teresashire, AK 94150",New Rebecca,Fl,77528,United States
e63cfd82-1eac-4163-96ab-946283b8514b,"22622 Daniel Island Apt. 864
Muellermouth, AZ 98704",Fischerfurt,Al,61557,United States
70c3a2c3-6677-44ac-99f7-b83ae5fd5dcf,"33395 Garcia River Apt. 782
North Jacqueline, MH 12672",South Lauraville,Wy,01695,United States
cf485d3f-5ec5-49a5-ae82-98e92aeb06e3,"031 Lisa Mill Suite 014
Lindsaytown, FM 65631",Jonesfurt,Co,90257,United States
b5868ab5-6a04-4ee1-85f2-773ac02ccbdc,"676 Amanda Island
North Debraville, TX 35581",Katiemouth,Io,68235,United States
93105bc7-2986-42d8-8e6e-ed8cd277ad60,"1537 Jennings Street Apt. 721
Zacharyborough, PA 17773",North Melvin,No,07941,United States
51f1e66e-71d8-4fef-a313-53d4d6befcdd,"41782 Henry Views Suite 244
West David, SD 12784",Brentmouth,Te,12105,United States
cc312d0b-dfaf-4dfd-81db-23ce40b494e7,"Unit 1996 Box 2213
DPO AP 98391",Haleyview,Ne,23665,United States
ffae0649-35a8-4292-aedf-612152886e6d,"679 Megan Curve Suite 035
Lake Nicole, OH 28906",East Tyler,Al,84317,Canada
d7dc9525-34a9-4d59-b028-17d0e629ae5b,"USNS King
FPO AP 58480",Aaronmouth,Ne,86524,United States
1d4af08b-cc79-419d-82fa-9caf19c0b5a5,"96502 Crawford Ranch Apt. 183
Bestshire, IA 37988",East Samuel,Wy,10294,United States
e7085364-afcd-4f02-92b4-600db694a235,"923 Little Walks
Rachelfurt, NC 01961",Jesseside,Io,60957,United States
81209303-ccac-4e32-9fbb-cdc9715b1569,"55978 Laura Walks
Ramseyberg, TX 97498",Robertofort,Ca,59713,United States
0fe36577-ddd6-4d82-ac88-7fcefb09f851,"06694 Julia Roads Suite 675
North Oscar, PA 22002",New Jeffreybury,Ha,17474,Mexico
