customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
184511,086c9593-cbe4-4bea-8dc7-afe58a111611,James,Campbell,l*****************m,+*************1,1965-03-06,2023-06-22,44,382591.83,Male,INACTIVE,BRONZE,379,False,2024-06-30 08:58:33,2023-06-17 06:01:28,VIP customer
113424,d3dc97c7-94d1-4539-8f5d-deac40f1138e,David,Morris,r********************g,(*************2,1986-04-04,2023-11-13,87,383191.99,Male,INACTIVE,BRONZE,623,False,2023-03-14 10:39:09,2021-11-20 06:07:28,Seasonal customer
823901,045e7506-36ec-4a20-b402-f154439f6371,Gary,Campbell,j*****************t,4*************3,2003-04-04,2024-06-19,49,90763.53,Female,ACTIVE,BRONZE,425,True,2023-11-01 18:10:54,2020-05-18 04:11:51,Seasonal customer
982743,31e9d777-0e99-4e2f-b035-845b581208f0,Jacob,Burke,z****************t,0*************2,1973-12-05,2023-06-11,78,76870.42,Male,INACTIVE,SILVER,600,False,2024-01-09 20:48:32,2023-10-23 05:31:26,Excellent payment history
485045,500061ca-679a-4fa0-b0a6-0cca732ed6b5,Charles,Thomas,w*******************m,8*************2,1994-05-05,2024-09-06,54,113583.46,Male,ACTIVE,PLATINUM,355,False,2022-05-09 13:54:33,2020-08-09 22:45:56,VIP customer
770729,57def910-a9e5-44c4-acd5-055856bdaf2a,Stephanie,Owens,f*****************g,4*************2,1986-05-22,2020-10-13,88,160866.28,Male,SUSPENDED,SILVER,579,True,2023-08-25 20:25:41,2021-10-13 15:05:59,Complaint history
28419,d9e70de0-e336-42a6-9c35-6f58177b2643,Briana,Combs,b********************t,2*************7,1962-11-13,2024-02-21,72,356480.88,Female,ACTIVE,SILVER,576,True,2021-03-17 11:41:14,2023-07-21 06:18:38,High value account
221171,c11b3035-1bb9-44cc-b541-d4f3c4193112,Robert,Fletcher,l********************t,0*************6,1973-05-27,2022-01-27,83,452972.58,Male,SUSPENDED,BRONZE,843,True,2022-11-12 06:56:08,2023-08-19 13:07:48,Payment issues resolved
467015,04a115bc-77cf-46df-a2d6-79dd685d528a,William,Johnson,s*****************m,(*************2,1965-10-04,2023-08-03,56,283998.85,Female,ACTIVE,SILVER,496,True,2024-02-06 23:29:38,2022-04-07 02:01:58,Complaint history
190841,3a155c39-3ceb-4cb3-950b-0842c82c943a,Christina,Morales,f********************m,0*************7,1994-11-11,2020-11-04,38,363696.55,Male,ACTIVE,PLATINUM,775,True,2022-05-10 02:45:44,2021-06-18 13:10:33,VIP customer
67159,97dad996-5a6d-4177-a517-671603ec4f01,Brandon,Little,c******************t,0*************7,1959-06-05,2021-10-20,79,441702.77,Female,PENDING,PLATINUM,612,True,2021-08-09 21:55:27,2024-04-23 00:06:54,Frequent buyer
998573,8dac9366-474d-4b0b-9764-f0dfaf45eb39,Gregg,Howard,p*******************g,(*************5,1984-01-30,2021-01-20,39,123418.99,Male,ACTIVE,GOLD,595,False,2024-01-23 21:05:59,2021-04-06 04:14:38,Excellent payment history
