customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
463793,beea5c4f-162d-4aa9-b046-ce269ba4e54b,Daniel,Hooper,z******************m,(*************0,2004-04-08,2022-05-10,27,402237.2,Female,ACTIVE,SILVER,737,True,2021-04-17 21:08:35,2024-11-03 04:29:50,VIP customer
786272,66b08670-3e2b-4d5c-a053-a2d7a5699ee4,Joseph,Elliott,b******************t,6*************8,1982-04-22,2020-01-07,18,23110.54,Male,INACTIVE,GOLD,504,True,2023-03-02 12:02:22,2024-06-11 07:20:36,Seasonal customer
314564,2c942d99-9fe0-445e-af55-220621251ebe,Jennifer,George,c*******************t,0*************5,2005-10-07,2023-04-03,74,493904.63,Male,SUSPENDED,SILVER,807,True,2023-10-20 23:10:08,2020-12-05 10:56:46,Corporate account
698414,418009aa-50c1-4245-9212-6155812e9ae0,Kylie,Archer,z****************m,7**********2,1974-09-27,2021-01-29,69,269372.45,Female,ACTIVE,BRONZE,691,True,2022-04-18 09:19:16,2024-09-10 19:15:30,Excellent payment history
915103,134b9a3a-ce51-4e80-9321-1f376f90774d,Rita,Bradley,j*************************t,2*************5,1967-01-26,2023-10-05,69,401115.33,Male,SUSPENDED,PLATINUM,704,False,2022-09-15 08:17:00,2021-08-03 07:07:46,Payment issues resolved
317870,3cd653b1-3125-4b68-844f-01fe7c38b266,Samuel,Willis,j************************g,5**********8,1996-06-21,2021-02-02,39,429377.63,Male,ACTIVE,SILVER,639,True,2021-09-25 05:22:01,2021-01-04 15:11:58,Payment issues resolved
492397,6aff23bd-3f3d-4361-bdce-fb0781dca9be,Amy,York,c****************g,(*************6,1972-09-13,2021-11-29,62,191887.99,Not Specified,ACTIVE,BRONZE,303,False,2021-10-21 05:24:38,2020-05-31 01:28:55,Complaint history
187388,c4f02d15-894b-4229-97ff-ff25aa81d73a,Jill,Martinez,d************************t,(***********6,1973-08-10,2020-04-07,34,468172.05,Male,ACTIVE,BRONZE,815,True,2021-03-14 13:41:36,2024-08-08 17:42:56,Excellent payment history
478618,060dc433-ec7e-4f5d-8c47-5743b90cc280,Katie,Jones,e****************m,(*************9,1986-11-16,2022-06-24,69,407176.63,Male,INACTIVE,SILVER,810,False,2023-11-22 09:05:32,2023-11-27 00:48:26,Excellent payment history
678291,2ba87611-e324-4a79-af5a-39e1ecda3997,Lauren,Chapman,d***********************g,+*************9,1994-02-23,2023-07-07,53,179363.82,Male,ACTIVE,BRONZE,332,False,2024-07-16 09:54:32,2023-05-12 19:13:23,Referral customer
545205,a3c6b4b1-df2c-405f-ab10-acad855ef835,Earl,Garcia,s*********************t,+*************3,1962-03-04,2020-06-07,30,397728.08,Female,ACTIVE,SILVER,806,True,2021-03-18 08:20:13,2022-06-17 10:40:06,Frequent buyer
815145,f555c051-3f29-48d9-a39a-d86b30629c08,Laura,Moore,h*************************g,4**********3,1983-03-13,2021-05-19,20,40778.43,Male,ACTIVE,GOLD,510,False,2021-11-16 08:28:15,2020-10-07 13:13:48,Payment issues resolved
211687,3a2040b3-a5c8-4b72-94e2-2991a98d6c3d,John,Wagner,g********************g,0*************5,1988-09-11,2024-04-05,43,397348.8,Male,PENDING,SILVER,720,False,2022-04-30 15:22:21,2022-04-16 17:45:24,Excellent payment history
666386,3ca4b7e4-d907-4c1c-a0a9-e3c68cd302e6,Gerald,Farley,s*************************t,(***********9,1987-05-16,2020-11-15,58,373595.5,Male,ACTIVE,SILVER,748,False,2021-07-13 18:36:25,2020-09-27 03:15:59,Complaint history
