customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
500725,default_value_9251,Allison,Myers,l*******************m,(***********8,2001-08-12,2024-12-24,55,118443.39,Female,ACTIVE,SILVER,549,False,2020-11-13 16:11:28,2021-05-10 15:59:37,Frequent buyer
307871,default_value_6735,Matthew,Adams,j*********************m,0*************3,2005-05-04,2023-02-13,70,497486.27,Female,ACTIVE,SILVER,461,True,2020-09-12 10:38:52,2022-02-23 11:18:53,Frequent buyer
77025,default_value_9983,Thomas,Cunningham,r************************m,5*************2,1964-06-21,2022-11-14,50,140408.42,Other,ACTIVE,BRONZE,789,False,2022-11-06 19:30:41,2020-02-24 19:21:05,VIP customer
787036,default_value_8329,Rachel,Taylor,k***************************t,5**********7,1955-07-28,2023-05-30,81,416840.62,Female,ACTIVE,BRONZE,592,False,2022-11-03 01:08:34,2023-12-04 11:07:05,Complaint history
999780,default_value_8373,David,Rivera,j************************g,4********7,1958-09-25,2023-08-28,18,28259.29,Male,ACTIVE,GOLD,715,False,2024-03-28 11:48:12,2022-03-14 03:10:36,Payment issues resolved
687622,default_value_7790,Gary,Brown,l**********************m,9*************4,1988-03-30,2020-06-08,47,204449.88,Male,ACTIVE,SILVER,656,False,2023-11-21 13:27:27,2020-03-04 14:41:52,VIP customer
487238,default_value_1499,Richard,Garrett,b****************t,2*************7,1982-09-24,2024-09-03,68,424021.54,Other,ACTIVE,GOLD,677,True,2020-12-30 09:29:30,2021-07-11 15:51:20,VIP customer
251408,default_value_5018,Marisa,Payne,j*****************t,(*************8,1996-12-31,2024-05-15,25,153460.19,Male,SUSPENDED,BRONZE,461,True,2021-08-14 19:57:33,2021-02-28 22:57:06,Seasonal customer
184162,default_value_2993,Mark,Bush,y******************m,3********2,1961-06-23,2024-07-04,22,48454.6,Male,ACTIVE,BRONZE,630,True,2020-05-13 13:51:48,2023-03-09 21:03:24,Seasonal customer
112742,default_value_5377,Aaron,Harrington,j***********************t,0*************2,1997-09-09,2020-12-20,44,213917.34,Female,ACTIVE,BRONZE,520,False,2023-09-26 11:38:56,2024-08-20 06:13:23,Complaint history
259097,default_value_9945,Donna,Lee,c***********************g,2*************5,1953-08-16,2022-06-16,46,314179.94,Female,SUSPENDED,BRONZE,764,True,2022-07-13 07:15:42,2022-02-05 13:56:23,Frequent buyer
850585,default_value_584,Wendy,Cox,h*************************m,9**********6,1981-04-04,2024-04-22,59,238123.45,Female,PENDING,PLATINUM,322,True,2020-07-26 13:08:45,2024-08-28 15:01:16,Frequent buyer
708422,default_value_5471,John,Hull,k********************m,5**********1,1993-09-25,2022-12-17,81,255608.2,Female,ACTIVE,SILVER,529,True,2021-04-20 01:42:26,2021-09-15 06:53:30,Complaint history
970448,default_value_3026,Pam,Foster,p*********************t,(***********8,1999-11-21,2024-12-15,21,38863.66,Male,ACTIVE,BRONZE,450,False,2020-03-25 02:51:14,2022-06-25 10:13:09,Complaint history
592127,default_value_6356,Christopher,Pollard,j***********************g,(*************1,1994-11-11,2024-09-14,55,455620.94,Male,INACTIVE,BRONZE,673,False,2020-04-18 06:04:56,2022-08-20 11:26:22,VIP customer
444566,default_value_1589,Albert,Costa,t****************g,(*************9,1981-06-03,2021-04-21,68,255654.48,Female,ACTIVE,BRONZE,502,False,2020-09-11 17:10:12,2022-05-11 16:49:35,Corporate account
942560,default_value_7681,Lisa,Casey,a************************m,(*************1,1966-09-15,2022-03-17,22,30255.69,Female,ACTIVE,BRONZE,635,False,2024-03-27 14:43:07,2022-02-21 06:34:44,Complaint history
