customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
867510,default_value_7207,Savannah,Jones,j****************g,5********6,1994-02-22,2021-12-21,44,337214.59,Female,ACTIVE,BRONZE,403,False,2024-12-19 19:32:45,2022-10-03 19:23:31,Referral customer
430671,default_value_1800,Tammy,Kline,j************************m,(*************4,1991-06-14,2022-11-09,61,228505.69,Male,ACTIVE,BRONZE,703,False,2021-10-22 21:36:13,2022-03-05 11:12:16,Referral customer
170557,default_value_5740,Kimberly,Nguyen,j*********************m,+*************6,1979-12-12,2020-07-17,79,410547.18,Female,ACTIVE,BRONZE,683,True,2021-02-21 21:42:22,2020-12-12 14:47:45,Referral customer
249898,default_value_5064,Jacqueline,Bradley,s*****************m,5*************4,1956-04-30,2020-04-25,42,165070.34,Female,ACTIVE,SILVER,838,False,2020-12-29 22:34:57,2023-04-22 14:17:11,Referral customer
109263,default_value_4849,Heather,Johnson,w*****************g,8**********7,1985-08-04,2021-03-02,72,382757.46,Male,ACTIVE,BRONZE,716,True,2024-10-19 08:15:29,2023-07-10 03:21:40,Seasonal customer
476054,default_value_4223,Susan,Bailey,d****************m,5*************8,2002-10-13,2022-10-23,81,225606.18,Female,ACTIVE,BRONZE,569,True,2023-10-18 11:07:55,2021-06-26 06:19:12,Complaint history
686235,default_value_9585,Isaiah,Richardson,j************************m,(*************6,1953-08-09,2020-01-14,85,393113.4,Female,PENDING,GOLD,558,True,2020-06-13 18:01:17,2024-06-30 04:20:46,VIP customer
657753,default_value_654,Joel,Stein,c**************************g,5********6,1953-04-14,2023-05-07,42,219506.32,Male,ACTIVE,GOLD,550,False,2024-11-16 16:22:13,2021-04-26 15:46:59,Complaint history
179356,default_value_4218,David,Burton,a************************m,+*************3,1995-05-01,2020-11-12,83,209196.43,Male,ACTIVE,GOLD,341,True,2024-06-23 01:45:18,2022-01-20 09:13:52,Complaint history
38648,default_value_5794,Betty,Martin,g**********************g,8*************0,1971-05-07,2020-01-01,57,304349.9,Male,ACTIVE,SILVER,717,False,2021-09-07 06:53:56,2023-06-05 20:44:27,Complaint history
