customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
860219,beea5c4f-162d-4aa9-b046-ce269ba4e54b,Jennifer,White,p****************g,+*************3,1980-10-10,2023-07-17,66,309327.76,Male,ACTIVE,SILVER,520,False,2023-09-10 10:12:59,2022-12-18 02:28:36,Payment issues resolved
404202,66b08670-3e2b-4d5c-a053-a2d7a5699ee4,Ryan,Clark,j***********************g,8**********4,1976-03-27,2023-11-07,35,326011.85,Male,ACTIVE,GOLD,348,False,2020-06-27 11:30:59,2022-01-12 21:52:43,Excellent payment history
854428,2c942d99-9fe0-445e-af55-220621251ebe,Reginald,Johnson,v*******************m,4********3,1984-04-09,2022-09-13,21,46378.89,Female,ACTIVE,GOLD,723,False,2023-11-03 05:35:34,2024-09-05 03:23:05,High value account
577940,418009aa-50c1-4245-9212-6155812e9ae0,Aaron,Robles,k***************t,7*************5,1963-04-23,2023-01-12,32,441040.74,Female,ACTIVE,BRONZE,403,True,2023-12-27 02:10:58,2021-11-10 23:27:48,Complaint history
149419,134b9a3a-ce51-4e80-9321-1f376f90774d,Jeffrey,Woods,j****************t,0*************7,1970-12-16,2020-01-09,24,27900.32,Female,INACTIVE,BRONZE,607,True,2022-09-05 00:42:42,2023-05-19 01:11:31,Seasonal customer
931112,3cd653b1-3125-4b68-844f-01fe7c38b266,Melanie,Bass,r*********************t,0*************8,1987-01-05,2021-11-17,82,135825.37,Male,PENDING,GOLD,619,True,2020-02-02 14:57:19,2024-07-26 13:54:48,Payment issues resolved
943928,6aff23bd-3f3d-4361-bdce-fb0781dca9be,Willie,Long,b******************t,4*************4,1995-09-18,2020-08-25,74,383380.73,Male,SUSPENDED,BRONZE,424,False,2024-01-15 05:50:54,2022-09-24 03:02:14,Corporate account
410957,c4f02d15-894b-4229-97ff-ff25aa81d73a,Gregory,Cooper,u******************g,9*************8,1957-01-20,2023-01-11,46,109647.1,Female,INACTIVE,BRONZE,329,False,2024-08-04 02:43:08,2023-02-01 06:35:31,Payment issues resolved
500912,060dc433-ec7e-4f5d-8c47-5743b90cc280,Michael,Lawrence,g**********************g,6*************1,2000-03-15,2022-03-03,57,358517.83,Male,INACTIVE,BRONZE,408,True,2024-07-07 02:04:20,2020-01-06 04:02:48,High value account
587719,2ba87611-e324-4a79-af5a-39e1ecda3997,Gregory,Sanford,p********************t,(*************1,1960-01-14,2020-08-17,45,132970.26,Male,ACTIVE,GOLD,686,True,2023-03-26 04:50:06,2020-09-29 06:55:06,Complaint history
793530,a3c6b4b1-df2c-405f-ab10-acad855ef835,Brenda,Hill,n******************g,2*************7,1966-08-13,2021-08-26,90,209700.01,Male,ACTIVE,SILVER,314,True,2020-05-26 08:59:37,2020-12-17 09:18:33,Excellent payment history
629670,f555c051-3f29-48d9-a39a-d86b30629c08,Robert,Patterson,v*******************t,(***********9,2005-03-25,2021-11-09,75,360284.82,Female,ACTIVE,GOLD,479,False,2022-09-28 22:39:48,2020-05-25 07:09:23,Referral customer
123994,3a2040b3-a5c8-4b72-94e2-2991a98d6c3d,Eric,Alvarado,c**************************m,0*************5,1959-05-01,2024-01-13,55,139026.18,Other,ACTIVE,BRONZE,613,True,2021-10-29 19:27:48,2022-05-29 20:51:26,Complaint history
71936,3ca4b7e4-d907-4c1c-a0a9-e3c68cd302e6,Michele,Stone,g****************g,0*************8,2000-11-27,2023-01-31,77,196717.47,Male,ACTIVE,BRONZE,602,False,2022-04-28 05:30:21,2022-05-24 15:42:57,Complaint history
728048,bbcc89a9-619a-420a-ad09-b3721dd93b39,Jeffrey,Rogers,w***********************g,9*************6,1965-08-18,2020-04-07,46,35863.9,Female,ACTIVE,BRONZE,829,False,2021-08-16 23:22:55,2023-10-11 16:44:00,Frequent buyer
565982,9e009ccd-f67e-4923-a510-1f46fcfeb8f0,Michelle,Grant,k*****************g,3**********2,1960-01-01,2020-03-19,89,359068.18,Male,SUSPENDED,PLATINUM,353,True,2024-10-09 23:40:48,2020-10-02 06:38:20,Frequent buyer
782044,882bae66-e3f2-40f5-b102-d0d6d3a65ab7,Willie,Gardner,n*************************g,0*************0,1999-03-26,2022-03-07,32,383912.6,Male,ACTIVE,SILVER,342,True,2024-01-02 06:44:35,2023-06-26 06:49:42,Payment issues resolved
774193,4ddeaf09-93a8-4445-8870-982edd0fc922,Scott,Jones,k***********************t,7**********0,1977-01-16,2024-02-28,33,490784.36,Male,INACTIVE,SILVER,473,True,2024-12-11 20:11:30,2021-06-21 18:07:43,Corporate account
