address_id,street_address,city,state,zip_code,country
ec3f416e-baf1-46a3-9318-a663ea4f7e06,"1111 Jackson Ports Apt. 470
Brownhaven, WV 74024",Joestad,Ma,About his ,United States
9a355548-8dbb-4255-8751-f2e5fdbd1b29,"953 Smith Terrace Apt. 417
South Mitchellborough, CA 11180",Patrickstad,Ne,Including ,United States
a80be24d-d446-487d-aa7b-0e46c2bf01c4,"PSC 7141, Box 4799
APO AE 71706",New Crystalshire,Te,Agent cour,United States
cf743e87-d599-4a52-af36-da62fccb58a6,"13350 Mark Roads Suite 064
Theresaland, FL 82261",Brookebury,Ne,Base somet,United States
5b96a497-713d-4b85-9a4a-28662f4e29b8,"7361 White Hill Apt. 398
Johnathanport, MO 09196",Nguyenberg,Mo,Voice acco,United States
a93274f2-da7c-4fb4-97e5-8412f93a0a52,"2818 Andrew Fall
West Barryview, DE 10788",East Lisamouth,Al,Voice seem,United States
5ddc53c7-be23-48b9-b494-d7be35032d06,"010 Smith Mills Suite 244
West Jonathan, MS 01156",Port George,Al,Former sho,United States
ee64ab58-2ef7-4e01-b7a7-ad17d9f3d714,"60915 Mathews Trace
South Michael, SD 57149",Klinefort,Ne,Stage anal,Mexico
55aac84c-21f6-4679-b4b3-21a2a10e2685,"30945 Sullivan Alley Apt. 761
East Joshua, KS 85462",Raymouth,Ma,Kid includ,United States
0de5c7bb-580b-4f79-bdaf-11ede1861dda,"Unit 4355 Box 9122
DPO AA 19827",Samuelton,Ge,Current ch,United States
e592004a-1f6b-42b8-ab56-12a94ab5c31a,"79052 Jennifer Pine
New Richardberg, NM 09594",Pattersonbury,Lo,Leader rel,Canada
342e637e-7b43-486a-b5eb-2422ba51d567,"959 Jeffery Gardens Suite 102
South Josephmouth, PA 59547",South Thomaschester,No,Health hea,United States
69618a00-b423-49ab-b869-306a51c8a87e,"77834 Hays Union Apt. 525
West Maryhaven, VT 89546",Lake Natalie,Ar,Song give ,United States
2c078c4f-7283-4ce9-bf28-7633b9d3ee9b,"28503 Carter Plains
North Samantha, VT 41446",Hutchinsonfurt,Ne,Artist lea,United States
ee28c81e-4991-408f-968e-3c66a02e9901,"61517 Tyler Mews Apt. 324
Melissamouth, AZ 68792",New Richard,Co,Job notice,United States
e3eede8e-9718-4c54-8429-c7a41585c93b,"705 Stacy Row
Garciaside, MT 08689",North Jeremy,Ke,Feel weigh,United States
2ccd65fe-4c8b-4b25-8b2e-45784856ea47,"383 Russell Port
Larryfurt, WI 21086",Henrymouth,Mi,Social not,United States
193c37dc-0e4a-4a80-b421-18344fdfdcfd,"9259 Judith Alley Apt. 544
Port Davidfort, PA 83075",North Ashleychester,Ar,Exactly co,United States
a8a15fe6-4538-4afc-9387-afa7d77924bd,"778 Graham Shoal Apt. 404
Port Paul, FM 79548",West Daleland,Mo,Rest someo,United States
d224a167-478c-43f4-8a5d-30d47a889b1d,"36811 Adams Lodge
North Randyside, MS 73212",Perezland,Al,Field that,United States
34685cf0-9fab-4d5e-beab-fa592f032001,"49872 Jonathan Meadows
New Joshuaton, NV 87746",Lake Veronica,So,Pattern en,United States
267322d7-ca36-4c55-b24b-0213a5050f7d,"5557 Griffin Walks Apt. 325
East Melissa, UT 01210",Lambertchester,Ma,Event comp,Mexico
f574d76f-52a5-4788-b539-cc12a0a80655,"859 Donovan Lock
Joymouth, RI 53519",Buckleyland,Rh,Drug econo,United States
