customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
177698,default_value_2110,Jason,Williams,a********************m,+*************4,1961-09-09,2023-08-10,87,460286.58,Male,ACTIVE,SILVER,829,False,2024-03-01 22:53:28,2023-10-18 21:17:31,Corporate account
197356,default_value_7770,Tara,Norris,e**********************g,0*************1,1994-08-27,2022-09-08,48,26810.37,Female,ACTIVE,GOLD,746,True,2020-08-04 20:24:58,2023-07-25 00:31:36,Seasonal customer
770439,default_value_5361,Timothy,Miller,y*******************g,2**********3,1982-10-14,2023-06-14,19,23665.09,Female,PENDING,PLATINUM,728,True,2023-02-15 10:57:51,2022-08-24 06:38:52,Payment issues resolved
649994,default_value_5687,Ethan,Tapia,b****************t,9********8,1967-04-06,2021-10-12,74,288747.24,Male,ACTIVE,BRONZE,509,True,2020-07-04 00:08:29,2022-04-26 17:33:13,Complaint history
223738,default_value_9235,Daniel,Taylor,l********************t,4*************4,1992-07-22,2024-08-11,28,422946.97,Female,ACTIVE,SILVER,637,False,2022-08-22 18:30:08,2024-09-14 03:02:57,Complaint history
709373,default_value_7038,Darren,Chaney,m******************t,(***********1,1980-12-10,2020-06-21,89,208502.8,Male,ACTIVE,BRONZE,437,False,2024-05-21 20:00:21,2023-09-06 14:54:34,VIP customer
458870,default_value_5838,Keith,Manning,m******************m,8**********2,1957-10-05,2022-11-26,43,197848.44,Male,ACTIVE,BRONZE,398,True,2021-03-22 14:27:44,2022-01-12 06:08:08,Payment issues resolved
470090,default_value_8819,Lori,Sims,m***********************t,0*************3,1965-10-03,2021-12-19,44,238617.1,Female,ACTIVE,SILVER,728,False,2022-06-21 20:04:12,2021-05-10 13:40:49,High value account
691377,default_value_6434,James,Powell,j*****************m,5*************3,1964-05-24,2021-06-06,28,268686.42,Female,PENDING,BRONZE,779,True,2022-01-25 01:12:22,2021-04-20 21:06:30,Corporate account
100471,default_value_1207,Matthew,Shelton,a***************m,0*************8,1997-08-01,2022-04-27,23,26338.48,Male,ACTIVE,GOLD,462,False,2023-05-06 00:47:42,2020-03-01 20:46:47,Referral customer
367693,default_value_8339,Daniel,Smith,r************************t,0*************5,1997-10-16,2022-08-15,56,290777.16,Male,ACTIVE,BRONZE,645,True,2020-08-20 09:30:03,2024-12-16 03:41:13,Corporate account
979506,default_value_8734,April,Lee,p**********************m,(***********3,1995-06-02,2022-05-19,68,238012.28,Female,INACTIVE,GOLD,671,False,2024-05-15 12:48:15,2022-07-15 02:11:32,Frequent buyer
