customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
684443,default_value_2554,Christopher,Mccarthy,h**********************g,0*************0,1999-09-20,2023-08-06,79,152881.74,Male,PENDING,SILVER,842,False,2020-06-24 12:18:21,2023-07-19 14:01:50,Corporate account
902721,default_value_6062,Gina,Smith,l*********************m,0*************7,1964-04-13,2023-01-31,80,231536.64,Female,SUSPENDED,BRONZE,368,False,2020-06-30 17:51:32,2023-03-01 16:19:21,Frequent buyer
977891,default_value_5674,Tina,Ballard,r********************m,(***********5,2004-11-21,2020-10-30,61,354461.58,Female,ACTIVE,GOLD,818,True,2020-03-19 02:57:36,2022-01-04 20:18:21,Frequent buyer
273973,default_value_4211,Corey,Johnson,j********************t,0*************6,1965-07-30,2024-02-24,62,105432.91,Not Specified,ACTIVE,PLATINUM,349,True,2022-09-28 12:41:27,2024-04-13 19:45:18,Excellent payment history
3253,default_value_7983,Cynthia,Turner,i***************g,+*************8,2004-08-28,2021-06-09,25,23407.95,Female,ACTIVE,PLATINUM,799,False,2023-12-30 09:46:10,2022-09-18 20:15:10,Frequent buyer
710846,default_value_7749,Deborah,Higgins,j*****************m,+*************3,1979-12-02,2022-10-26,24,27087.23,Male,ACTIVE,GOLD,790,False,2021-05-16 16:34:17,2021-06-13 06:19:51,VIP customer
522360,default_value_8667,Emily,Hansen,m***********************m,5**********5,1980-04-23,2021-04-18,67,474685.91,Female,ACTIVE,SILVER,838,False,2023-04-10 13:19:10,2024-04-24 10:22:46,Excellent payment history
889395,default_value_8168,Michele,Henderson,c*********************t,(*************9,1976-08-26,2023-07-20,79,125143.59,Other,ACTIVE,BRONZE,747,True,2021-08-31 21:52:58,2024-08-21 22:52:49,Excellent payment history
495474,default_value_8760,Ryan,Morales,b********************g,(*************0,1959-05-02,2022-09-22,81,271063.96,Female,ACTIVE,GOLD,679,True,2022-09-15 01:11:38,2020-03-23 05:05:53,Excellent payment history
711142,default_value_3189,Joseph,Winters,i****************t,0*************1,1964-03-16,2023-03-02,40,272772.97,Female,ACTIVE,BRONZE,680,True,2022-11-30 13:41:27,2021-11-13 06:13:02,Referral customer
680423,default_value_2643,Chloe,Johnson,l******************t,2**********2,1974-08-22,2022-04-03,30,427357.38,Female,ACTIVE,SILVER,407,True,2023-03-08 12:28:51,2024-12-01 01:10:27,Complaint history
717846,default_value_1774,Danny,Walker,o********************g,8**********7,1962-08-08,2023-11-20,32,178585.35,Male,ACTIVE,GOLD,850,True,2023-05-10 03:02:33,2020-06-01 21:37:13,Complaint history
488913,default_value_617,Glen,Novak,r*******************m,(***********7,1988-05-06,2023-03-29,74,378331.33,Male,SUSPENDED,GOLD,790,True,2021-01-15 00:07:26,2024-06-19 15:22:08,Payment issues resolved
932413,default_value_1226,Scott,Bautista,p******************t,0*************2,2005-06-01,2023-07-28,69,389766.74,Not Specified,ACTIVE,SILVER,780,True,2021-05-05 22:16:21,2022-08-15 12:40:19,Complaint history
470169,default_value_1308,Stephanie,Mason,k********************g,6*************6,1973-02-25,2020-07-04,58,480633.04,Female,INACTIVE,BRONZE,393,True,2022-08-19 06:14:01,2023-04-10 18:06:22,Payment issues resolved
241686,default_value_6606,David,Lane,i************************m,5********1,1964-08-24,2023-11-18,87,369373.74,Female,INACTIVE,SILVER,336,False,2022-11-12 19:52:49,2020-12-25 03:49:08,High value account
352049,default_value_1689,Anna,Wilson,a***********************t,2********8,1973-06-22,2022-01-09,36,84946.4,Male,ACTIVE,SILVER,449,True,2023-07-30 11:24:34,2024-08-24 12:09:28,High value account
795460,default_value_6626,Joseph,Mccoy,s************************m,4*************2,1990-05-19,2023-02-18,47,233308.19,Female,ACTIVE,PLATINUM,830,True,2024-05-13 19:28:53,2020-03-20 18:50:03,Frequent buyer
330877,default_value_6969,James,Goodwin,a***********************t,(*************0,1970-01-29,2023-01-26,49,270644.83,Female,ACTIVE,PLATINUM,388,False,2022-03-03 04:52:31,2023-02-07 02:20:44,Referral customer
747549,default_value_6845,Michael,Eaton,j*****************m,7**********2,1961-08-29,2020-05-13,60,145960.33,Male,ACTIVE,SILVER,669,False,2024-04-24 16:15:45,2021-06-20 21:40:06,Payment issues resolved
891811,default_value_1278,Adam,Rodriguez,l********************g,5********0,1956-08-24,2023-02-02,61,459988.62,Other,ACTIVE,SILVER,842,False,2020-11-04 16:00:16,2021-12-25 22:07:26,Complaint history
255690,default_value_5969,Vincent,Diaz,j****************************t,9*************9,1967-05-10,2022-06-19,84,316932.75,Not Specified,INACTIVE,BRONZE,698,True,2021-05-31 13:46:37,2020-07-27 05:05:43,Payment issues resolved
888245,default_value_5806,Steven,Marshall,a**********************g,5**********5,1978-06-03,2021-10-06,74,246136.57,Female,ACTIVE,BRONZE,372,False,2021-02-10 03:57:35,2023-04-05 06:28:49,High value account
581341,default_value_1450,Amanda,Lopez,m*********************t,+*************5,1956-07-01,2021-12-29,55,441139.24,Female,ACTIVE,GOLD,405,True,2021-09-18 07:06:13,2021-01-07 14:46:18,High value account
476078,default_value_6473,Jason,Hill,r********************g,7*************6,1962-06-02,2022-08-11,85,152764.86,Female,ACTIVE,GOLD,604,True,2021-02-18 16:08:56,2021-03-23 01:45:55,Complaint history
729184,default_value_613,Dawn,Mcdonald,t**********************g,7*************3,1982-09-28,2023-07-29,60,79730.93,Female,INACTIVE,SILVER,694,False,2020-10-30 23:52:38,2022-08-29 09:48:10,Payment issues resolved
882015,default_value_9481,Megan,Vincent,p********************m,+*************7,1950-08-12,2022-05-28,46,258070.85,Female,ACTIVE,SILVER,767,False,2020-01-25 06:07:46,2024-07-17 20:22:12,Seasonal customer
312273,default_value_7327,Dan,Miller,p****************g,(***********6,2002-03-13,2020-03-16,36,431381.05,Not Specified,ACTIVE,GOLD,810,False,2021-09-05 05:34:02,2021-10-01 08:39:18,Payment issues resolved
242731,default_value_5402,David,Thomas,p***********************t,(*************0,2004-02-15,2020-01-11,86,276553.74,Other,ACTIVE,SILVER,733,True,2024-05-28 01:17:21,2023-01-12 20:32:39,Frequent buyer
84927,default_value_4674,Stephen,Williams,a******************t,+*************4,2000-05-31,2020-08-14,40,184706.78,Female,INACTIVE,BRONZE,743,True,2021-07-29 19:38:45,2021-05-17 00:20:42,Referral customer
94426,default_value_4204,Jenna,Norris,h****************m,(***********0,1979-07-06,2021-09-13,53,499621.82,Male,ACTIVE,BRONZE,758,True,2022-08-24 00:20:25,2023-12-12 04:46:27,Payment issues resolved
785880,default_value_5016,Nancy,Russell,s*********************t,(*************5,1971-01-15,2023-04-27,34,419450.11,Male,ACTIVE,BRONZE,746,False,2022-09-14 02:17:19,2020-08-31 01:45:15,Frequent buyer
76767,default_value_5285,Randy,Castillo,f********************m,3*************5,1965-05-01,2023-06-30,22,44044.59,Male,ACTIVE,GOLD,484,True,2020-03-21 14:35:07,2023-10-13 19:11:01,Referral customer
84998,default_value_727,Tiffany,Barnes,l************************g,+*************6,1960-07-03,2024-08-11,72,496453.31,Other,ACTIVE,BRONZE,497,False,2021-11-22 16:21:12,2023-02-12 12:14:05,Frequent buyer
824066,default_value_3895,Brittany,Schwartz,l***************m,6*************2,1968-10-28,2024-10-12,83,185589.38,Male,ACTIVE,SILVER,567,False,2023-03-13 22:45:53,2022-03-11 00:28:57,Seasonal customer
721833,default_value_7664,Scott,Dickson,c***********************g,3*************6,1958-07-03,2022-07-21,28,67512.65,Male,ACTIVE,GOLD,462,True,2020-08-12 16:55:30,2024-08-29 07:44:58,VIP customer
