customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
943158,b2053a4f-cb43-4552-ab32-296871be323b,Tiffany,Hall,b*****************t,4**********7,1964-08-30,2022-03-18,70,459852.11,Male,INACTIVE,SILVER,393,False,2021-10-27 10:31:16,2021-01-24 04:32:04,Complaint history
513101,e66433f4-15b3-492e-9516-dfe82bdce366,Gina,Wells,r********************t,+*************3,1956-03-01,2024-01-13,44,159425.09,Not Specified,ACTIVE,SILVER,441,True,2022-08-05 09:23:53,2024-12-10 15:14:27,Excellent payment history
215917,df91bdde-73f6-4bec-9593-8021a95f3a79,Steven,Silva,x*******************t,7*************4,1963-04-28,2023-02-02,80,293366.57,Male,ACTIVE,GOLD,323,False,2021-10-23 10:29:06,2021-09-09 21:38:38,High value account
50423,91597dd9-5e18-4a4d-8291-3160ce96684c,Michelle,Tate,m************************g,0*************6,1961-07-18,2024-07-24,65,94415.61,Not Specified,ACTIVE,BRONZE,302,False,2021-12-28 14:22:34,2024-12-03 21:38:13,Corporate account
385439,c2bea850-9133-4f01-b5fa-9ed688f914ef,Matthew,Jones,d******************m,0*************1,1961-04-13,2022-08-03,72,495203.31,Female,INACTIVE,SILVER,631,False,2024-03-17 15:12:19,2023-10-18 18:27:27,High value account
134735,67229981-228b-4bcf-9a33-cc43a5378c2a,Heather,Lindsey,h******************t,(*************5,1993-10-26,2024-06-11,18,35840.12,Female,ACTIVE,SILVER,557,False,2021-10-30 10:09:41,2021-08-26 10:02:51,Corporate account
79503,ae59268e-1c4d-4685-95c5-bf8b163d93de,John,Miller,j**********************m,0*************3,1980-04-21,2024-07-19,18,33155.99,Male,ACTIVE,SILVER,612,False,2021-01-18 15:00:24,2020-10-11 15:47:33,Referral customer
22255,228504d7-413d-464a-88c8-8a3ed50ccb60,Isaac,Torres,m********************m,(***********8,1968-06-12,2023-12-02,90,154563.34,Female,INACTIVE,BRONZE,693,False,2020-05-21 09:01:48,2020-02-04 13:15:44,Frequent buyer
941558,dd4dc95e-85a1-48dc-be88-3ed3a0059c35,Rebecca,Price,c*****************g,5*************2,1952-06-28,2022-05-05,76,371584.05,Female,ACTIVE,BRONZE,462,False,2021-10-03 17:58:14,2021-08-31 09:04:25,VIP customer
438972,f484bac6-b772-492a-9c47-33d00118d3e8,Aaron,Austin,r************************m,(***********1,1987-10-15,2024-04-26,75,93024.48,Male,ACTIVE,GOLD,427,False,2020-09-04 09:52:04,2020-08-22 23:32:37,Excellent payment history
557897,83a0ba89-d200-4a2e-9ccf-8fae382e0585,Amy,Swanson,b*****************g,0*************2,1966-06-12,2020-07-20,33,172793.1,Male,INACTIVE,SILVER,590,False,2021-10-20 23:57:31,2023-10-12 14:29:55,Referral customer
12002,790fd8e4-d551-4fbb-b29b-a0e27c34f913,Susan,Benson,e**********************g,6**********7,1957-02-18,2022-05-23,72,440189.8,Female,ACTIVE,GOLD,815,False,2023-03-01 20:41:29,2024-04-12 18:39:57,Frequent buyer
928623,cc7b3a4b-62d0-4f2d-ac7b-314648fb0187,Rebecca,Gibson,s*********************m,(***********8,1997-03-04,2020-11-18,90,235400.96,Male,ACTIVE,BRONZE,669,True,2021-12-08 00:47:31,2021-10-13 08:28:17,High value account
279336,c03ddeb6-e426-42fa-bff3-0f58ed76f357,Emily,Larson,g*******************g,(***********5,1971-10-23,2021-07-26,66,422005.48,Female,ACTIVE,SILVER,300,True,2021-08-29 05:49:19,2022-05-19 02:25:58,Seasonal customer
736263,d7b21a4c-1c5a-409a-8587-1201864f3f2b,Robert,Simpson,j***********************m,(*************0,1993-12-02,2020-04-24,90,429668.45,Female,ACTIVE,SILVER,781,False,2023-12-02 17:13:52,2024-04-03 02:42:37,Referral customer
176940,e24045c4-8e15-4528-a5d7-8e74a9387b41,Leslie,Jackson,w*************************m,5**********0,1975-12-13,2024-01-01,87,206986.68,Female,ACTIVE,BRONZE,337,False,2020-08-13 09:59:31,2022-03-04 13:26:29,Payment issues resolved
697263,a0fc3817-0ea2-4c12-a9ac-84dec64bd215,Crystal,Villarreal,l******************m,4**********3,1960-02-15,2020-07-03,34,454368.0,Male,ACTIVE,SILVER,456,False,2024-05-16 02:51:27,2024-06-24 07:22:34,VIP customer
57754,0cee1c0f-6580-46fe-a361-f2e6a54e7a46,Tracie,Holder,r*******************g,4**********4,1991-08-05,2022-02-23,42,240787.84,Female,ACTIVE,SILVER,757,True,2021-01-05 07:36:54,2020-03-12 05:52:12,Corporate account
458619,05c3a976-97ae-46c5-9cea-8f24058a1360,Allen,Huffman,a*************************t,+*************6,1990-08-12,2022-10-14,26,283037.69,Female,SUSPENDED,GOLD,525,True,2020-01-24 04:57:47,2022-01-06 02:04:30,Frequent buyer
