customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
146683,41faa940-b893-44fc-974e-89717d4d0f54,Jeffery,Castillo,j******************m,0*************0,1954-07-21,2020-12-22,40,317511.42,Female,PENDING,GOLD,413,True,2024-12-07 18:46:45,2023-04-01 09:59:24,Corporate account
59840,e9e36ea6-d3ea-4841-be87-1b106be06cee,Megan,Rogers,b*********************t,6*************3,1993-09-14,2024-11-03,53,156972.3,Male,ACTIVE,SILVER,472,True,2022-03-10 00:27:20,2024-09-06 07:05:51,Payment issues resolved
142792,f7d0c56f-9815-44a9-8104-fb916c6ed1d8,Sheri,Anderson,e********************m,8*************4,1978-10-12,2022-04-21,43,311288.53,Female,SUSPENDED,PLATINUM,569,False,2023-10-31 09:09:40,2021-04-06 21:08:03,Frequent buyer
415780,1e153da8-a852-4dbe-8ffe-d00fee8c54e2,Colton,Moran,p***********************m,(***********0,1990-05-31,2023-04-18,80,394739.94,Female,ACTIVE,GOLD,617,False,2024-08-19 17:07:29,2022-07-02 07:04:18,Complaint history
4712,73b687bb-c421-4809-bc70-95e20ce3c786,Shane,Porter,k*********************m,4********9,1971-03-03,2024-01-26,73,407209.11,Male,ACTIVE,BRONZE,437,False,2021-09-07 11:16:42,2023-02-03 22:20:11,Payment issues resolved
949018,3badab06-ac78-4930-b441-51f8f51c6817,Laura,Johnson,k*****************g,(*************2,1974-11-08,2023-06-15,85,96562.53,Female,PENDING,SILVER,664,False,2023-01-21 13:08:00,2024-07-22 10:34:38,Corporate account
559731,3ed7884a-9f54-4a16-af4b-b93a31040c8d,Valerie,Sharp,i****************t,0*************9,1971-08-18,2020-06-18,83,183942.29,Male,ACTIVE,BRONZE,723,True,2020-06-10 12:32:51,2020-11-23 10:50:47,Frequent buyer
316976,5a3b3198-859b-49c6-a71c-47929a58cef6,Craig,Lee,a******************t,2**********2,1975-01-25,2021-01-20,57,312241.88,Female,ACTIVE,BRONZE,552,True,2022-07-25 23:34:33,2021-07-28 09:25:25,Complaint history
919950,e18af90e-6d00-4d35-b188-59f688ddb85e,Richard,Davis,b*********************g,(***********9,1982-09-25,2021-01-13,40,284673.02,Male,ACTIVE,BRONZE,614,False,2021-11-12 20:48:49,2022-12-27 01:03:24,Frequent buyer
496640,cde91ea6-0670-492f-a569-e1d9bab6c354,Andrew,Bennett,v****************t,6*************4,1950-06-21,2021-12-10,19,23388.42,Female,INACTIVE,BRONZE,398,True,2021-10-01 12:37:44,2023-04-24 19:25:53,Corporate account
609386,9cdec4d8-e9c2-4d00-a153-bd62a3f9ece5,Michael,Thomas,c****************g,(***********3,1965-04-27,2023-06-30,41,357537.28,Male,ACTIVE,GOLD,405,False,2022-01-11 19:36:25,2024-04-26 23:27:54,Payment issues resolved
115540,71b3da94-5fc5-471f-b64a-9e5a1a2b47ed,Frank,Levine,t**********************g,6********8,1968-06-08,2023-04-30,63,361117.88,Not Specified,ACTIVE,BRONZE,364,False,2024-07-26 05:04:34,2020-04-20 11:35:51,Excellent payment history
632260,5ccfbe4b-3366-47ff-9147-8544eed2c54b,Lisa,Hubbard,c***********************t,+*************6,1988-10-23,2022-02-04,69,390206.62,Female,ACTIVE,GOLD,422,False,2021-04-17 13:27:01,2023-02-21 10:32:50,Referral customer
69132,24eb3ba0-ae34-4b3e-b960-7eac5026eda8,Douglas,Woods,m************************m,0*************6,1976-11-16,2022-04-28,68,84051.95,Female,ACTIVE,PLATINUM,397,False,2020-12-16 12:06:37,2022-04-10 14:07:04,Seasonal customer
49753,7d970044-a554-430e-a389-175f744976bc,Randall,Campbell,d************************t,4*************6,1968-07-25,2021-05-21,86,499732.84,Not Specified,ACTIVE,BRONZE,586,True,2021-05-18 18:01:10,2023-08-13 13:14:47,Referral customer
831218,889c8788-e0dc-42ac-9880-61b15af55005,Renee,Hill,q*******************g,(***********8,1980-08-12,2022-11-02,61,276813.86,Not Specified,SUSPENDED,BRONZE,513,False,2023-10-13 14:03:21,2024-11-06 09:09:17,Referral customer
723249,7f9242f3-9852-4321-bba9-d471ec99b07b,Kent,Martin,r******************t,0*************0,1962-11-08,2020-06-27,63,434777.41,Male,PENDING,PLATINUM,758,False,2022-12-09 10:03:03,2020-12-25 05:21:06,Complaint history
873214,a6609aa5-42a5-4492-aced-1f1807d30096,Joseph,Knight,f*******************m,8*************1,1965-10-06,2020-07-10,38,209512.76,Female,ACTIVE,SILVER,758,True,2022-05-06 04:43:26,2024-02-21 03:40:16,Payment issues resolved
619913,22a9d5bc-eed5-438a-b55c-5fb8673a4614,Kathy,Gillespie,d*************************t,2**********6,1980-06-07,2022-02-13,30,37053.61,Male,ACTIVE,BRONZE,524,False,2020-07-16 18:37:53,2024-10-27 17:32:52,Payment issues resolved
995804,c90ab506-9768-4034-806b-86736769b288,Charles,Potter,m***********************m,+*************4,2004-07-19,2020-04-05,77,323833.04,Female,INACTIVE,GOLD,528,True,2024-02-08 17:41:28,2021-11-21 17:40:59,Excellent payment history
536568,6fb75488-0065-4d28-9985-62de981740d0,Benjamin,Cross,n*********************g,(*************1,1957-08-14,2024-08-22,47,99161.97,Male,ACTIVE,PLATINUM,702,True,2024-06-14 12:23:16,2020-10-03 22:24:42,Seasonal customer
701402,004be358-b8bc-4c22-a6fd-b34124ec6882,Michael,Mayo,m*************************m,5*************8,1993-04-20,2023-07-07,28,424815.74,Male,ACTIVE,GOLD,582,True,2021-10-25 16:37:37,2020-04-28 14:54:37,Payment issues resolved
500761,e7b058c0-1143-48b9-89bf-31854084034f,Joshua,Schultz,i****************g,(*************6,1965-04-10,2024-11-13,52,288330.92,Female,ACTIVE,BRONZE,447,True,2024-01-08 13:40:02,2020-10-04 22:21:26,Payment issues resolved
