address_id,street_address,city,state,zip_code,country
328d2be7-c186-453e-bbab-bffe352c04f6,"7225 Lopez Oval Apt. 117
Russellland, DE 65958",East Robin,We,46908,United States
4e1dff7e-cd98-4c34-bbad-b96183ba34c8,"5996 Flores Courts Suite 211
Bentontown, FM 61769",Elizabethberg,Mo,05999,United States
957a4f53-1d88-43b6-990f-b1bc99d055c4,"1777 Bryan Ranch
South Christian, MD 21426",Taylorhaven,Ke,70796,United States
6342992c-f35d-4cb7-9d2e-9762dac96a3d,"5284 Russell Branch
North Laura, NV 35030",West Seanbury,Wi,30821,United States
0471a213-27ee-4fe4-a1d4-cb5e7a86c07f,"344 Barnett Knoll
Austinfort, CO 69137",South Gailberg,Wi,68068,Canada
8c14bfe8-9c05-4111-96e6-b3c2f06ea6ea,"22665 David Shoal
Anthonyhaven, LA 07695",Lucasmouth,Id,28566,United States
71ccc58b-f67a-4c98-87a6-2afc3458288c,"43350 Howard Fork Apt. 083
Randalltown, PW 79929",Port Lindsey,Mi,39603,United States
0d5930c0-1a01-4967-b683-b7976a5be48c,"648 Christina Inlet Apt. 983
South Emily, VI 17621",Townsendstad,Id,01814,United States
2433e0b2-244d-4d10-b984-cdbfe80a84ec,"USCGC Thomas
FPO AE 15168",Matthewland,In,11236,United States
9a798b69-df14-48c0-9c01-70c8f9127459,"40727 Lori Turnpike
West Nicholasmouth, DE 79815",South Kathleenburgh,Pe,78195,United States
40bce978-7e2a-4905-af37-450f7eaaa2d8,"688 Joyce Spurs
Matthewland, CT 42551",Hollyside,Il,78618,United States
c3944cae-8ae6-48a0-a9b0-64c82e1efd74,"081 Welch Ranch
South Sarahfurt, NC 24152",Lake Ethan,Ge,84231,United States
5823c0fc-001c-4cde-8fff-2eb59f0fa22d,"23544 Roberts Spurs
Jesusport, IL 89828",Matthewport,Vi,37025,United States
37dfff7e-662c-4618-83a2-a14e8f2023e0,"0333 Paul Road
Murraymouth, WA 19700",South Isaac,Fl,19321,United States
d6bc19b5-a5f2-471c-ae82-f03bc33223b7,"74902 Stevens Hollow
Jodifort, IA 06304",North Paul,Ma,63799,Canada
742e0300-3ee3-47f5-aa1a-106a9a3ac1e4,"USCGC Blackwell
FPO AA 01748",Matthewsshire,Ut,71791,United States
dd57922c-1fb7-4409-a3fc-c29511c09e27,"USNS Bailey
FPO AA 74405",Selenaport,So,53360,United States
0fb9505a-b849-4c91-9e7d-9d2a492644ac,"USNS Turner
FPO AE 49461",Walkerhaven,So,41351,United States
c3936200-5c39-405f-be00-334b8f7ffb27,"607 Lamb Court Suite 594
Tinachester, ID 19425",Port Tinaton,Wa,86463,United States
133d0ab4-afe1-4e52-b7ac-292fea3db2b3,"08889 David Trafficway Suite 904
Lake Rick, AL 60984",Williamstown,So,01472,Canada
d6fe1eaa-dc12-4f09-98a8-2f7e769a5a13,"90219 Moore Mountain
Robertsonfort, SD 94260",Youngfort,No,43567,United States
4832caa0-70fb-42b2-9c26-8e1797320e1d,"PSC 6810, Box 9708
APO AP 30599",Bakerton,Mi,15140,United States
00f984a4-4a3c-4271-a1b7-d4eba0758efb,"0065 Angela Ford
Cortezfurt, NC 90580",West Jerryborough,Rh,17528,United States
3001f3de-3aed-4d44-b824-3e0c135d1aa5,"90639 Adam Orchard Suite 814
Gatesport, MI 99592",Byrdmouth,Io,13321,United States
829facee-e774-47c6-a74a-74c416591735,"17394 Sandra Mission Suite 689
Jasonhaven, MI 68586",Andersonburgh,De,41739,United States
567d4381-c594-45a0-867a-d54a8e10da01,"8454 Thompson Gateway
Christyborough, ME 47795",North Juliestad,Ve,19435,United States
7b951011-5f04-4cd6-a4ed-9ab26bd659af,"61292 Justin Mall Suite 977
Katherinemouth, WI 33896",West Daniel,Ge,23611,United States
3f9003f5-4cf8-47f7-96d7-53599a73835b,"888 Haley Terrace
Robertburgh, UT 90849",East Christopherview,Mo,53061,United States
