customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
388225,default_value_666,Elizabeth,Ward,m*********************t,(*************4,1985-11-24,2024-07-02,25,138688.18,Male,ACTIVE,GOLD,776,True,2021-10-11 09:27:06,2022-09-24 09:20:35,VIP customer
847105,default_value_5746,Paul,Brown,c************************m,6********0,1970-03-31,2022-10-04,87,139641.39,Female,INACTIVE,BRONZE,820,True,2020-08-26 06:52:57,2022-12-20 08:13:10,VIP customer
376585,default_value_8351,Mark,Baker,n*******************m,0*************5,1958-11-01,2024-12-29,18,27501.79,Female,ACTIVE,GOLD,580,False,2023-12-17 21:00:35,2020-02-14 17:14:29,Excellent payment history
88999,default_value_5984,Martin,Wilson,p*************************g,0*************0,1955-10-05,2020-12-07,33,164506.01,Male,SUSPENDED,BRONZE,801,False,2023-02-14 11:40:55,2020-07-30 19:27:27,Seasonal customer
536753,default_value_8877,Rachel,Reeves,f************************t,(***********6,1983-09-30,2024-11-13,81,482868.08,Not Specified,ACTIVE,BRONZE,664,False,2020-12-12 17:17:18,2020-03-06 11:17:39,Corporate account
266435,default_value_9244,Michael,Davis,j****************m,0*************9,2003-11-15,2023-09-14,77,335205.01,Female,ACTIVE,SILVER,573,False,2021-11-05 17:03:57,2021-09-17 13:06:08,Referral customer
52545,default_value_4110,Lindsey,Perez,t******************g,+*************7,1958-05-07,2024-01-24,43,336341.97,Female,ACTIVE,BRONZE,746,True,2021-03-31 16:31:35,2021-02-17 05:47:48,Payment issues resolved
307052,default_value_5691,Kevin,Chang,c*************************g,+*************2,1963-03-21,2022-03-22,21,47451.47,Male,ACTIVE,SILVER,770,False,2022-12-07 17:45:42,2020-01-10 05:18:50,Seasonal customer
304185,default_value_6522,Arthur,Carrillo,k**************************g,8**********0,1966-08-11,2020-06-26,90,206272.88,Male,ACTIVE,BRONZE,649,False,2023-06-08 16:17:54,2024-04-23 22:41:42,VIP customer
281559,default_value_1272,Justin,Hill,g*****************m,0*************8,1979-01-30,2020-01-21,53,312859.75,Female,INACTIVE,BRONZE,623,False,2023-10-28 13:18:45,2022-07-21 14:24:09,Frequent buyer
779575,default_value_8391,Brian,Lawson,w****************g,4**********1,2002-10-02,2023-03-05,76,126724.38,Female,ACTIVE,GOLD,311,False,2021-06-04 14:07:17,2022-12-04 13:24:13,High value account
751816,default_value_9347,Lawrence,Mcclain,m****************t,3*************9,1964-11-23,2023-07-02,80,218190.65,Male,ACTIVE,BRONZE,468,False,2023-11-11 10:40:48,2021-08-04 22:20:32,VIP customer
368532,default_value_1492,Xavier,Smith,m*********************m,2**********3,1988-03-14,2024-10-04,81,124348.04,Female,ACTIVE,SILVER,608,True,2024-06-05 14:08:17,2020-04-12 07:33:55,Referral customer
736141,default_value_9175,Jessica,Martinez,t******************g,5**********6,1998-09-10,2023-01-11,58,113111.31,Female,ACTIVE,PLATINUM,368,True,2022-09-04 15:24:11,2022-04-25 06:22:02,Payment issues resolved
515250,default_value_7739,Lori,Dickerson,i***************t,9*************6,1966-06-09,2020-02-26,89,120882.75,Male,ACTIVE,BRONZE,660,False,2022-07-24 15:34:41,2023-12-09 20:37:06,Payment issues resolved
150858,default_value_7766,Alison,Hudson,z*****************g,2**********3,1977-05-30,2020-12-09,87,167228.15,Male,ACTIVE,BRONZE,659,True,2023-03-18 07:06:55,2021-04-14 17:15:38,Payment issues resolved
813882,default_value_6447,Crystal,Black,c********************m,5*************1,1962-11-25,2021-09-19,23,28830.93,Male,ACTIVE,BRONZE,759,False,2022-12-24 13:47:20,2022-06-25 13:51:15,Referral customer
637369,default_value_1793,Henry,Harris,b*********************g,(*************8,1960-02-09,2022-06-19,88,257694.37,Female,ACTIVE,SILVER,570,False,2020-05-28 22:50:14,2022-09-19 14:42:59,Excellent payment history
473653,default_value_9725,Joseph,Brown,t***************g,6*************9,1993-02-17,2021-07-25,76,392189.88,Male,ACTIVE,PLATINUM,708,True,2021-06-01 04:55:12,2021-02-11 02:46:40,Complaint history
522498,default_value_5960,Daniel,Ryan,o***************g,+*************6,1985-04-07,2021-03-26,42,256839.82,Male,INACTIVE,BRONZE,528,True,2022-09-04 16:05:36,2021-12-21 18:10:30,Payment issues resolved
550886,default_value_8820,Sarah,Navarro,b*****************m,(*************1,1981-11-16,2024-11-06,39,414254.2,Female,SUSPENDED,GOLD,645,False,2024-02-04 08:01:53,2023-09-14 18:38:04,Complaint history
299216,default_value_9834,Kevin,White,q******************g,0*************3,1969-12-26,2021-04-09,60,474775.66,Male,ACTIVE,SILVER,426,False,2024-05-17 02:24:39,2024-07-10 01:57:46,VIP customer
764339,default_value_6409,Rebecca,Hill,k****************m,7*************4,1979-03-18,2023-04-23,86,157344.36,Other,INACTIVE,SILVER,787,False,2024-11-21 08:08:17,2023-07-08 10:45:36,VIP customer
465733,default_value_4730,Ashley,Rice,d*****************t,7*************6,1962-08-20,2024-03-09,63,217601.93,Female,ACTIVE,SILVER,510,False,2021-08-19 18:40:35,2023-02-19 10:01:11,VIP customer
480351,default_value_2241,Jason,Reyes,k*********************m,8*************3,1975-06-16,2023-05-25,49,261193.54,Female,ACTIVE,BRONZE,548,True,2023-04-08 10:23:13,2024-06-26 20:22:45,Referral customer
148317,default_value_659,Martha,Sandoval,c****************t,+*************0,1955-09-04,2023-06-01,35,252605.0,Female,ACTIVE,GOLD,776,False,2023-09-01 18:14:20,2020-06-25 06:20:41,Frequent buyer
189139,default_value_9624,Angela,Smith,c**************************g,0*************2,1956-01-12,2022-02-23,54,258663.84,Female,INACTIVE,GOLD,530,False,2022-02-18 21:24:12,2021-12-19 13:51:00,Excellent payment history
964346,default_value_9882,Kathy,Cook,a**************************g,5**********9,1989-11-04,2022-11-07,24,23059.33,Male,INACTIVE,PLATINUM,838,True,2022-01-14 21:12:50,2022-10-22 06:48:42,VIP customer
724279,default_value_56,Katherine,Jennings,d*****************m,+*************6,1992-06-27,2023-08-11,43,256518.72,Female,ACTIVE,PLATINUM,653,False,2022-09-16 10:43:58,2022-09-29 14:09:51,Referral customer
73613,default_value_7101,Sean,Figueroa,c*****************g,3********1,2002-10-21,2022-07-17,77,382295.79,Female,ACTIVE,PLATINUM,475,False,2023-06-24 23:50:05,2021-08-23 16:31:14,Excellent payment history
222255,default_value_3867,Frank,Evans,a***********************m,5**********4,1989-10-24,2024-09-15,18,37229.68,Female,PENDING,BRONZE,794,True,2020-11-14 17:45:46,2020-03-03 08:32:29,Seasonal customer
891808,default_value_2593,Nancy,Smith,j************************m,0*************3,1988-09-16,2024-01-04,64,306386.0,Male,INACTIVE,BRONZE,442,True,2021-12-16 06:41:04,2022-11-20 08:53:53,Frequent buyer
293687,default_value_1655,Laura,Frazier,r**************************g,0*************1,2000-07-17,2020-08-11,26,305490.6,Female,ACTIVE,BRONZE,387,True,2024-06-28 21:09:46,2020-04-23 10:24:52,High value account
614470,default_value_4877,Jeffrey,Love,w**********************g,+*************9,1971-01-04,2020-11-12,25,387080.87,Male,ACTIVE,GOLD,460,True,2020-02-13 09:24:07,2022-03-27 22:01:31,Corporate account
33910,default_value_7274,Ashley,Rodriguez,m****************g,0*************7,1983-09-12,2024-04-07,83,330012.81,Male,ACTIVE,BRONZE,693,True,2020-12-03 00:57:53,2022-06-11 12:53:11,High value account
