customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
487492,default_value_8055,Andrew,Fields,e*********************t,6**********0,1977-12-01,2023-01-27,75,462013.06,Other,ACTIVE,BRONZE,489,True,2020-11-15 20:22:24,2024-12-06 01:00:04,Frequent buyer
966253,default_value_5612,Stephen,Barnes,m**********************t,8**********3,2002-10-15,2024-12-09,41,218548.95,Male,ACTIVE,SILVER,703,False,2023-02-07 14:42:56,2021-09-11 16:14:12,Referral customer
417262,default_value_691,Deborah,Kim,g***********************m,0*************6,1976-02-13,2022-04-06,74,112903.19,Female,SUSPENDED,BRONZE,469,True,2023-04-19 00:53:57,2021-05-17 10:05:35,High value account
552948,default_value_4028,Jodi,Tucker,p*******************m,2*************5,1995-03-02,2024-09-15,35,234798.73,Male,ACTIVE,SILVER,450,True,2023-04-15 06:55:57,2023-08-12 06:58:26,Frequent buyer
61902,default_value_9983,Richard,Yu,v***********************g,+*************5,1953-05-11,2023-05-06,81,285518.0,Other,ACTIVE,BRONZE,560,True,2022-03-08 21:58:10,2024-07-13 21:58:11,Complaint history
64914,default_value_5617,Jennifer,Reyes,t*********************m,(***********4,1982-01-30,2022-01-28,20,35660.39,Female,ACTIVE,GOLD,398,True,2021-11-17 08:41:17,2022-10-25 09:36:07,Complaint history
421869,default_value_2124,Amy,Morris,h****************t,4**********3,1954-12-10,2024-10-14,50,122086.66,Male,ACTIVE,GOLD,420,True,2021-04-03 08:47:40,2021-06-01 23:35:57,VIP customer
492906,default_value_3116,Linda,Stephens,r******************t,3********7,1964-05-24,2020-08-19,57,209984.58,Female,ACTIVE,BRONZE,724,False,2021-09-23 07:28:07,2022-07-27 03:53:09,Seasonal customer
650021,default_value_3971,Jennifer,Cox,b*******************t,0*************1,1962-12-05,2021-11-09,84,243871.35,Female,ACTIVE,SILVER,786,True,2024-06-09 04:28:56,2020-02-28 21:41:09,VIP customer
56811,default_value_3328,Thomas,Herrera,m******************m,+*************3,1968-12-31,2021-05-19,66,244974.65,Male,ACTIVE,BRONZE,390,False,2022-02-21 15:05:46,2021-07-30 15:33:16,Excellent payment history
29071,default_value_3315,Roy,Medina,j**********************m,(*************4,1969-11-21,2021-05-07,53,285069.41,Female,ACTIVE,PLATINUM,431,True,2020-05-30 17:07:38,2021-05-24 02:20:10,Corporate account
263309,default_value_623,Aaron,Williams,d********************g,6**********3,1999-06-23,2022-08-19,87,419716.37,Male,ACTIVE,SILVER,553,False,2023-06-26 16:41:31,2020-11-14 08:02:22,High value account
989687,default_value_4702,Jacob,Wong,o****************m,0*************7,1987-02-17,2022-10-18,74,393577.51,Male,SUSPENDED,BRONZE,714,False,2024-08-25 08:53:47,2024-02-26 03:51:39,Seasonal customer
188399,default_value_2812,Joe,Martinez,m**********************g,9**********8,1998-04-09,2021-02-09,20,44173.56,Female,ACTIVE,PLATINUM,509,False,2023-12-27 01:52:44,2021-01-21 05:42:00,Referral customer
742254,default_value_3464,Lindsey,Green,c*****************m,7*************1,2004-11-26,2022-08-04,20,48565.18,Other,ACTIVE,GOLD,378,True,2022-08-20 04:28:45,2022-03-23 14:53:38,High value account
824180,default_value_2449,Lisa,Knox,a***********************m,0*************8,1964-11-13,2023-06-13,36,41266.79,Female,ACTIVE,BRONZE,721,True,2020-05-27 17:47:17,2021-02-20 14:36:43,Seasonal customer
960227,default_value_1185,Joseph,Burnett,b*******************m,9**********6,1952-12-30,2023-07-25,31,129842.03,Male,ACTIVE,GOLD,682,True,2021-12-06 13:17:08,2024-10-05 11:00:00,Payment issues resolved
798916,default_value_641,Jasmine,Simmons,a******************g,(*************7,1970-08-04,2022-03-25,78,330910.37,Male,ACTIVE,GOLD,712,True,2021-10-10 17:30:45,2022-03-20 01:02:02,Corporate account
887271,default_value_6152,Sara,Johnson,j**********************g,4**********7,1984-07-01,2021-10-08,28,84229.53,Female,ACTIVE,GOLD,443,True,2021-03-03 00:15:04,2023-05-30 16:55:45,Seasonal customer
324878,default_value_5219,David,Ortega,f**************************t,+*************7,1975-08-01,2023-04-08,68,225715.31,Female,SUSPENDED,BRONZE,681,True,2023-03-28 17:31:36,2022-04-09 06:01:40,VIP customer
881067,default_value_8086,Mary,Kemp,f*****************t,0*************3,1953-04-05,2020-05-27,64,386002.3,Male,SUSPENDED,SILVER,586,False,2023-08-19 04:54:32,2023-06-02 00:04:29,Frequent buyer
941380,default_value_7480,Leslie,Patrick,k********************g,5**********7,1985-07-02,2020-03-31,26,173282.58,Female,ACTIVE,GOLD,699,False,2024-03-13 09:44:04,2023-07-23 00:01:20,Payment issues resolved
206432,default_value_5642,Samantha,Mcclure,c******************t,5*************6,1975-11-05,2024-05-29,22,28591.91,Female,ACTIVE,BRONZE,780,True,2024-09-29 08:48:10,2023-05-05 14:24:39,Referral customer
862643,default_value_719,Diane,Wilson,s****************m,+*************7,1969-07-13,2021-08-22,51,344397.5,Female,ACTIVE,GOLD,597,True,2024-12-08 04:37:38,2023-02-06 02:08:23,High value account
122938,default_value_87,James,Jenkins,f*******************t,7*************3,1957-05-26,2021-03-29,49,36344.78,Male,INACTIVE,SILVER,636,True,2022-02-09 09:00:00,2024-02-03 02:04:53,Excellent payment history
888443,default_value_8918,James,Boyle,c*****************************m,0*************6,2005-04-14,2021-05-15,24,29552.69,Male,ACTIVE,SILVER,653,True,2023-10-29 17:41:34,2024-08-17 15:33:17,VIP customer
