address_id,street_address,city,state,zip_code,country
abb8cc71-1551-4bfb-84c5-76aa8412e22a,"39156 Christopher Station
Meganburgh, CT 40729",Houstonville,Ar,76871,United States
85c68782-30c6-4413-a83e-bb317b345def,"7659 James Coves Apt. 377
East Anthony, AS 60569",Hoodchester,Al,87732,United States
71dc978b-7176-4434-a909-724092b20af1,"086 Yang Roads Apt. 024
Tapiashire, HI 08138",Lake Amber,Mo,23034,Mexico
69c44452-9ec4-4fe5-b0c0-8c8ba2c436c3,"1548 Bryant Plains Suite 942
East Melissachester, FL 86289",North Margaretview,Ne,96040,Mexico
63d89865-6a6f-432c-bb70-7e74485b6e99,"452 Karen Inlet
New Kyle, FL 03985",Davenporttown,Wy,94998,United States
81d07486-627c-4dec-b406-23eaf78714c7,"8824 Shane Alley Suite 011
Smithmouth, NM 71150",Port Joshua,Wi,29931,United States
ccacdc93-51ba-41c2-931a-737a7f9884d4,"41182 Koch Shoal Suite 728
West Kimberlyside, DE 19367",Matthewbury,Wy,31368,United States
e4e2d289-46dd-4696-bc14-2eff3f0dff87,"946 Bryant Plaza
South Annside, HI 20967",North Elizabeth,Ne,03731,United States
35278af9-12e1-4974-93d1-5c57061b0c17,"92983 Klein Canyon
Gregoryton, NC 43601",Lake Williamshire,Ma,10357,United States
498d78eb-c274-40d5-9640-78b72f2224c4,"USS Anderson
FPO AA 98874",Whitebury,Io,25193,United States
0132446d-2961-4d70-90c3-4317450b1523,"585 Andrew Center Apt. 231
South Bradleyton, WI 57946",Mooremouth,We,58575,United States
80e4a1de-0267-4d22-b853-5014a1122b50,"24104 Samantha Fields
Summersmouth, NY 20526",West Annamouth,Al,91149,United States
496541f4-2951-4ca6-ae12-0afa19ddf9e2,"92455 Ashley Drive Apt. 749
Huntstad, UT 77375",Jameshaven,Al,76853,United States
a87f10d8-e8bc-4823-a364-dbcc0da5f6c9,"182 Day Plaza
Matthewmouth, MN 32017",Freemanview,Mi,75809,United States
9f539392-a445-4c3a-9a47-86f0902860be,"5606 Ellen Orchard
Lake Donald, TX 44491",East David,Mi,55049,Canada
2741dbfa-1966-42d4-b9f4-6500a532b3fd,"33448 Melissa Pass Suite 901
North Kennethville, MH 47847",Jacksonview,Mi,29743,United States
b49c5c31-a34a-48bd-bdec-95d732eacff3,"PSC 0350, Box 7911
APO AA 50194",Lake Lorettamouth,Te,82143,Mexico
da8299ea-ab0d-4d87-80c4-be78981b958b,"0295 Rick Loop
Lake Ashley, AL 62779",Jenniferfurt,Id,79501,United States
9d62ec1f-c395-482b-890e-094a23451f93,"711 Morrison Junction Apt. 899
Kaiserfurt, OH 51350",Ashleytown,Rh,76252,Mexico
f3bce701-11c7-4054-94df-c9c4ba9939c7,"770 Davis Drives
East Daniel, VI 69336",Andrewborough,Ne,28847,United States
