customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
445351,default_value_365,Alyssa,Nguyen,e*************************g,6**********3,1975-11-16,2020-09-27,65,447317.79,Female,ACTIVE,BRONZE,504,False,2024-03-03 10:54:57,2024-08-30 03:30:26,Corporate account
180982,default_value_3583,Jonathan,Moody,u*****************g,8**********6,1980-12-09,2021-09-01,74,338814.65,Male,ACTIVE,BRONZE,633,True,2020-01-31 14:23:29,2021-11-07 23:05:03,Referral customer
201179,default_value_7389,Brianna,Howard,l*******************g,(***********6,1972-09-28,2023-01-12,46,194935.83,Male,ACTIVE,SILVER,422,True,2022-06-04 15:43:47,2024-02-08 21:22:57,Frequent buyer
793714,default_value_6208,Cynthia,Bird,s*********************m,(*************1,1980-01-02,2020-02-01,22,39442.16,Female,ACTIVE,SILVER,315,False,2021-09-21 15:32:35,2024-11-10 16:15:55,Referral customer
213050,default_value_8724,Kendra,Davis,f*******************g,0*************7,1952-12-04,2021-06-15,49,77488.14,Male,ACTIVE,GOLD,600,True,2022-06-02 19:34:07,2024-11-19 02:50:52,Referral customer
848757,default_value_1069,Annette,Brown,j**********************g,2**********9,1994-10-08,2022-10-28,83,422084.39,Male,ACTIVE,GOLD,374,True,2022-12-25 18:06:40,2020-06-17 22:04:14,Corporate account
417691,default_value_6602,Sean,Erickson,a*********************m,3*************0,1993-08-12,2022-02-16,58,236171.64,Male,ACTIVE,BRONZE,688,False,2020-04-21 10:19:23,2024-03-02 01:42:24,Frequent buyer
914625,default_value_7692,Lisa,Ali,j**********************t,6*************6,1994-10-28,2020-03-23,18,30597.0,Male,ACTIVE,GOLD,662,True,2023-07-27 10:44:05,2024-08-17 04:22:03,Frequent buyer
836776,default_value_4285,Crystal,Smith,j************************m,4*************0,1976-01-26,2023-02-10,64,471591.92,Female,ACTIVE,BRONZE,831,False,2024-10-12 13:09:03,2020-05-12 15:18:42,Frequent buyer
893494,default_value_4433,Mark,Nelson,u******************t,9**********2,1951-11-13,2020-12-18,90,146266.17,Other,ACTIVE,SILVER,396,True,2024-10-22 10:59:43,2020-03-06 13:43:08,High value account
25646,default_value_251,Marisa,Costa,q******************g,0*************4,1958-06-05,2024-02-04,36,221814.12,Male,ACTIVE,BRONZE,650,False,2024-07-18 06:11:48,2021-08-02 14:31:51,Referral customer
378247,default_value_185,Donna,Becker,m********************t,+*************5,1951-05-08,2021-07-12,25,182456.54,Female,ACTIVE,BRONZE,608,True,2020-09-16 22:03:06,2020-09-30 12:37:20,Complaint history
439152,default_value_1076,Steven,Randall,h**********************m,2*************5,1957-11-29,2020-10-25,43,280454.43,Female,SUSPENDED,BRONZE,447,False,2021-11-03 16:57:16,2020-10-14 08:35:01,Complaint history
711504,default_value_4253,Jason,Beltran,p*********************g,+*************5,1950-09-30,2020-01-07,59,484395.51,Female,ACTIVE,BRONZE,672,True,2022-03-12 19:42:57,2023-05-26 23:12:42,Corporate account
714893,default_value_2615,Julie,Haas,e************************g,+*************2,1997-09-19,2020-04-05,36,158063.7,Female,ACTIVE,BRONZE,771,True,2024-06-29 03:41:08,2023-10-08 13:24:27,Payment issues resolved
818701,default_value_9709,Sandy,Black,c****************m,3*************4,1983-08-17,2023-08-04,45,415561.93,Male,ACTIVE,GOLD,610,True,2021-08-05 01:01:13,2022-01-22 03:08:23,Frequent buyer
898254,default_value_3672,Justin,Lane,d****************t,0*************8,1969-06-09,2023-02-19,70,321745.9,Male,SUSPENDED,SILVER,676,False,2023-05-14 03:32:44,2022-04-17 19:42:31,Referral customer
412549,default_value_1131,Brandon,Murray,n***********************t,+*************7,1974-11-30,2020-08-16,25,474404.91,Male,ACTIVE,BRONZE,643,False,2023-01-17 07:40:23,2020-05-12 05:06:00,Complaint history
906549,default_value_2088,Jennifer,Mcguire,b*********************t,7**********1,1961-09-05,2020-05-10,41,20794.91,Male,PENDING,BRONZE,737,True,2022-04-26 15:56:04,2023-02-09 15:56:16,VIP customer
584292,default_value_3594,Kim,Morris,f**************************m,2*************6,1996-09-19,2024-01-21,56,441486.91,Male,ACTIVE,BRONZE,707,False,2024-10-06 02:08:54,2021-08-05 10:26:46,Seasonal customer
314536,default_value_6307,Melissa,Williams,a*********************t,0*************1,2000-10-03,2020-06-07,34,167709.68,Female,ACTIVE,SILVER,531,True,2022-01-30 13:19:52,2022-10-03 13:12:25,Seasonal customer
443213,default_value_7285,Dennis,Maldonado,a****************g,(*************1,1989-07-08,2023-08-03,77,182859.89,Male,ACTIVE,SILVER,327,True,2021-08-11 17:56:48,2021-11-20 01:32:12,VIP customer
965935,default_value_7763,Olivia,Escobar,d*****************g,+*************9,1971-10-05,2022-12-16,62,452586.28,Male,SUSPENDED,GOLD,747,False,2024-08-25 14:59:21,2023-07-18 01:30:12,Corporate account
221931,default_value_943,Samuel,Randall,m******************t,3********6,1982-11-22,2024-04-20,37,406897.81,Female,INACTIVE,SILVER,396,True,2023-06-04 12:32:44,2021-04-22 11:56:51,Excellent payment history
746827,default_value_2211,Madeline,Simpson,r*******************m,0*************4,1994-11-14,2020-04-21,61,464796.55,Female,ACTIVE,SILVER,444,False,2022-07-14 18:49:20,2022-08-20 16:52:56,Referral customer
429308,default_value_4686,Samuel,Klein,h*****************g,(***********3,1952-07-10,2020-07-15,82,445398.35,Male,ACTIVE,BRONZE,394,True,2024-12-03 02:10:41,2021-03-01 10:44:44,Payment issues resolved
375261,default_value_2455,Sean,Moon,t*******************g,4**********5,1992-10-15,2021-01-11,37,132997.49,Female,ACTIVE,BRONZE,693,False,2022-07-18 19:25:16,2021-09-09 20:20:29,Referral customer
768453,default_value_7112,Candice,Chambers,b****************m,+*************4,1990-12-08,2023-06-05,24,41456.26,Not Specified,ACTIVE,SILVER,545,False,2022-04-16 14:34:31,2020-03-04 04:30:24,Payment issues resolved
