customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
846531,default_value_3082,John,Barnett,l****************g,0*************7,1960-07-08,2022-06-13,39,200603.91,Male,ACTIVE,BRONZE,301,False,2023-09-14 04:12:34,2023-07-14 21:58:59,Payment issues resolved
238412,default_value_553,Melissa,Harris,s**********************t,9*************2,1983-10-04,2021-01-02,72,342545.59,Not Specified,PENDING,BRONZE,479,True,2022-05-01 10:18:12,2020-06-10 01:01:42,High value account
263450,default_value_1348,Sean,Norris,m*************************m,0*************2,1964-06-10,2020-02-13,60,493604.86,Male,PENDING,GOLD,668,True,2022-08-20 19:58:30,2020-03-13 18:36:59,VIP customer
517238,default_value_3876,Michael,Peterson,r*************************t,7*************1,1989-01-10,2023-07-15,90,73366.42,Female,ACTIVE,SILVER,607,False,2024-07-05 18:34:59,2024-11-01 03:27:23,VIP customer
685481,default_value_945,Misty,Hall,d****************m,2********4,1991-04-18,2024-12-16,56,223472.16,Male,ACTIVE,BRONZE,336,True,2021-02-28 04:53:08,2023-09-10 03:03:28,VIP customer
2061,default_value_428,Scott,Clay,v************************g,0*************5,1986-01-17,2024-07-02,46,32395.44,Male,ACTIVE,SILVER,515,False,2021-11-09 18:20:40,2022-02-27 15:44:25,Frequent buyer
740134,default_value_9113,Tim,Jackson,c***********************t,(***********6,1977-02-27,2023-04-12,27,62834.43,Male,INACTIVE,GOLD,341,False,2021-12-28 03:11:09,2020-05-26 03:47:34,High value account
557728,default_value_482,Colleen,Parker,c**************************g,0*************8,1995-06-09,2023-05-05,35,207911.79,Male,ACTIVE,BRONZE,811,False,2022-04-26 12:08:52,2024-01-05 05:38:33,Payment issues resolved
815754,default_value_3899,Alyssa,Hart,l***************************g,(***********5,1964-06-12,2020-10-20,41,394795.19,Male,ACTIVE,PLATINUM,708,True,2023-08-21 00:15:40,2020-01-26 06:04:33,Seasonal customer
676476,default_value_6097,John,Garcia,c**************************t,0*************3,1952-07-31,2021-09-12,33,207599.06,Female,ACTIVE,GOLD,657,True,2023-05-05 19:23:53,2023-12-11 20:40:27,Referral customer
871996,default_value_8372,Natalie,Wade,d*****************t,3*************9,1983-09-10,2023-07-24,60,352375.29,Male,ACTIVE,GOLD,461,True,2023-06-12 06:44:56,2022-03-06 16:01:54,Payment issues resolved
992686,default_value_3215,Kelly,Summers,l******************m,+*************4,1956-05-24,2024-04-29,27,282136.48,Male,ACTIVE,BRONZE,682,False,2022-08-20 01:32:21,2023-06-25 16:19:16,VIP customer
862567,default_value_5778,Eric,Kirby,m***********************t,4**********7,1980-08-13,2024-10-06,39,237939.0,Male,INACTIVE,BRONZE,419,False,2024-05-05 23:46:05,2024-09-02 07:50:52,Referral customer
686891,default_value_7911,Bryan,Johnson,b***********************m,(*************4,2001-11-14,2024-11-02,85,136550.09,Other,SUSPENDED,PLATINUM,442,False,2022-04-11 09:00:48,2024-07-09 17:08:17,VIP customer
12658,default_value_454,Mary,Stephenson,a*****************m,0*************3,1994-01-08,2020-05-21,36,481606.23,Male,ACTIVE,SILVER,733,True,2024-12-14 01:18:08,2024-08-10 07:55:32,High value account
102448,default_value_4845,Brittany,Harris,g*****************g,0*************3,2000-02-20,2021-10-13,45,473183.07,Male,ACTIVE,BRONZE,603,False,2021-09-01 13:05:49,2024-01-22 20:53:11,Complaint history
56402,default_value_8294,Lori,Williams,a******************g,+*************8,1995-03-21,2022-05-27,36,376297.91,Male,ACTIVE,SILVER,710,True,2024-07-28 03:39:00,2024-09-03 09:39:56,Seasonal customer
515127,default_value_1252,Dennis,Mathews,c**********************t,(*************6,1976-05-22,2021-10-26,29,389412.17,Male,SUSPENDED,GOLD,684,False,2021-03-18 06:36:54,2024-02-03 02:05:22,Seasonal customer
449989,default_value_6413,Henry,Hess,q****************t,6********6,1988-09-15,2024-05-24,57,64762.29,Male,ACTIVE,SILVER,769,False,2022-06-04 18:09:20,2022-08-23 22:30:55,Payment issues resolved
268789,default_value_4521,Stacy,Clark,s*************************t,(***********2,2000-08-20,2024-07-23,76,169377.74,Male,SUSPENDED,BRONZE,795,True,2020-03-17 12:56:14,2020-02-29 01:46:15,Excellent payment history
47388,default_value_5375,Julie,Collins,a*********************m,0*************6,1987-04-16,2023-12-18,65,209322.59,Male,PENDING,GOLD,666,True,2023-03-05 01:16:24,2023-06-23 11:50:15,High value account
877139,default_value_8743,Leonard,Herrera,h************************t,8********4,1986-09-28,2020-06-23,42,366812.24,Female,SUSPENDED,GOLD,779,False,2020-05-13 17:34:48,2023-06-10 18:14:50,Complaint history
529002,default_value_8632,Steven,Kelly,y********************g,8**********6,1990-11-23,2022-05-26,82,490323.12,Male,ACTIVE,GOLD,404,True,2024-10-01 18:03:56,2021-07-30 01:58:14,Frequent buyer
441933,default_value_7885,Shaun,Fischer,d**********************g,+*************7,1982-06-11,2024-05-27,65,142461.6,Female,ACTIVE,SILVER,694,False,2024-07-02 08:40:54,2021-02-27 16:05:56,Frequent buyer
437906,default_value_8496,Jacob,Coleman,d*******************m,0*************4,1967-03-02,2023-03-06,69,277216.46,Male,ACTIVE,BRONZE,384,True,2022-06-20 18:33:52,2022-06-17 13:25:57,Seasonal customer
974602,default_value_1217,Wayne,Gallegos,k**********************m,7**********6,1989-05-27,2020-10-17,53,142705.08,Female,SUSPENDED,GOLD,484,False,2020-07-12 09:54:49,2023-11-30 15:23:59,VIP customer
702097,default_value_4766,Joel,Frost,d*******************g,+*************1,1960-12-10,2022-05-12,74,218706.62,Male,ACTIVE,BRONZE,564,False,2023-10-12 12:30:23,2021-09-21 10:48:36,Frequent buyer
566799,default_value_5511,Regina,Ingram,m******************m,9*************6,1977-07-28,2021-07-28,81,89771.53,Female,INACTIVE,GOLD,516,True,2023-03-11 07:13:39,2021-10-12 05:00:23,Excellent payment history
357895,default_value_4942,Jeffery,Cochran,r**********************m,2*************7,1999-08-21,2024-02-14,24,33591.62,Male,ACTIVE,PLATINUM,410,False,2021-07-12 11:43:51,2021-10-13 13:08:29,Referral customer
880528,default_value_6047,Kathleen,Thompson,k**********************m,0*************8,1998-01-17,2023-12-15,82,95479.01,Male,ACTIVE,SILVER,318,False,2023-09-29 06:00:38,2022-08-11 20:55:04,Corporate account
85685,default_value_342,Andrea,Davis,t******************m,7*************3,1971-09-28,2022-01-16,29,432567.11,Female,ACTIVE,BRONZE,593,True,2024-03-02 04:04:05,2020-04-03 20:50:06,Corporate account
275510,default_value_415,Makayla,Garcia,s********************g,9**********3,2000-02-26,2024-12-24,18,40903.27,Male,ACTIVE,SILVER,382,True,2020-10-05 16:48:51,2023-11-23 22:11:39,Referral customer
506501,default_value_7573,Clayton,Haley,c***********************t,+*************4,1980-12-01,2024-03-13,22,45144.01,Male,ACTIVE,SILVER,685,True,2021-03-09 22:01:33,2022-10-12 06:06:55,Excellent payment history
470239,default_value_1027,Angela,Campos,a*********************m,(*************5,1991-01-16,2022-06-13,34,317960.72,Female,ACTIVE,SILVER,838,True,2023-10-28 13:03:56,2023-08-31 10:15:31,Complaint history
24250,default_value_9769,Matthew,Brock,r*******************m,(***********7,1965-06-13,2022-11-01,82,377034.11,Male,SUSPENDED,SILVER,819,True,2024-03-28 12:53:36,2022-10-22 07:36:07,VIP customer
980101,default_value_9710,Michael,Black,m************************t,7*************1,1967-02-12,2023-04-24,77,481785.82,Female,ACTIVE,BRONZE,335,False,2023-08-30 12:02:32,2024-09-08 06:44:31,Corporate account
976696,default_value_5338,Tammy,Gamble,s**********************t,9********6,1965-07-20,2023-12-04,88,296716.2,Not Specified,SUSPENDED,SILVER,712,False,2024-03-18 18:37:14,2024-07-01 21:32:32,Referral customer
329885,default_value_8844,Donald,Travis,k************************g,+*************2,1988-12-20,2023-01-01,58,97572.42,Female,INACTIVE,SILVER,370,False,2022-09-13 01:48:48,2024-04-08 05:38:53,VIP customer
539327,default_value_972,Gabrielle,Rodriguez,k***********************m,(*************5,1951-11-29,2022-09-16,67,135571.48,Male,SUSPENDED,BRONZE,305,True,2023-04-27 07:47:46,2020-02-26 20:57:00,Seasonal customer
390033,default_value_3542,Lisa,Anderson,a*******************t,+*************0,2001-10-09,2021-12-07,65,235764.02,Female,INACTIVE,GOLD,660,False,2024-03-17 21:00:12,2023-01-15 18:51:15,Seasonal customer
959066,default_value_9815,Stephen,Rivera,h********************t,4**********7,1976-03-16,2024-03-12,32,129712.93,Male,ACTIVE,BRONZE,702,True,2020-12-20 01:04:51,2023-03-22 23:57:30,Corporate account
994243,default_value_4311,Christine,Castillo,b************************m,+*************3,1981-09-18,2022-07-06,82,108927.18,Male,ACTIVE,PLATINUM,394,True,2021-03-23 04:27:20,2022-08-23 16:36:07,Complaint history
298410,default_value_1050,Frank,Lee,i*****************t,6**********3,1993-10-18,2023-06-27,86,250461.95,Female,PENDING,BRONZE,383,True,2020-05-24 03:31:34,2020-04-07 13:13:37,Referral customer
689125,default_value_3571,Luke,Warren,d******************g,9********8,1964-08-12,2021-09-06,26,477807.39,Male,SUSPENDED,PLATINUM,542,False,2020-06-20 01:54:23,2020-09-20 19:06:28,Corporate account
