address_id,street_address,city,state,zip_code,country
5d0d0381-2c73-4f7d-ab4a-496397240c48,"76038 Morgan Drives Apt. 564
Barnesfort, WV 44358",Mariefurt,Id,26702,United States
80dfa5f9-61e2-4740-bbbb-84155b882616,"95072 Nichole Via
Monicatown, KS 59038",Lake Stevenland,Wa,11007,Canada
9f8519db-16cc-480a-a5ae-c856a67b3a02,"1411 Stacy Forks Apt. 005
South Jesus, ID 27738",East Christopherfort,Ne,04031,United States
77f8416e-16e9-492e-8b3d-adfd83dd4fb4,"3804 Gregory Trail
Port Courtney, PA 84351",North Emilyland,So,65379,United States
39e8e600-4770-498b-bdd0-2d1e5e7358a0,"15251 Seth Orchard
Randallport, GA 13790",South Ryanport,Ut,91548,Canada
88eab0f1-55df-440c-93e3-32ca936195a5,"2270 Davis Lane
Lake Charlesmouth, AS 04821",New Jackchester,Ma,64101,United States
599e3af4-6010-42b4-b74d-7e0cae29757d,"75767 Diaz Brooks
North Gary, AS 86995",North Natasha,Ar,79466,Mexico
06e0f131-2a4b-4918-bdce-6d9814e6eb66,"25657 James Orchard Suite 748
Brittanybury, MN 97527",East Kelli,De,66208,United States
d5060b47-f725-4a11-8af6-0a72f3b9d7c2,"332 Thompson Mills Apt. 397
West Elizabeth, PW 39457",Smithchester,Io,24225,Canada
193ca00a-5eda-4d30-87b2-fb0512de4dd3,"USS Cohen
FPO AA 28668",Port Terry,So,48322,United States
97da4963-9975-46e3-a838-aa2a57e6ff3f,"138 Donna Mews Apt. 525
South Brandonmouth, MN 34258",South Jessechester,Ka,27305,Mexico
40a7ac2d-fbc3-448f-a779-d047167f8ef2,"383 Franco Circles
Carlsonland, MI 33550",Margaretberg,Ca,87641,Mexico
42da7056-d0fe-485e-8a59-b95915bf16b8,"964 Jessica Mount Suite 821
East Jenniferview, NE 35498",New Laura,So,86652,United States
e1c9834b-f32c-4c12-9729-a05a6700bf07,"1478 Hamilton Spring Apt. 642
Teresahaven, AS 48283",Port Carrie,Ok,56339,United States
5b6d4318-5bae-46d3-80d0-63ad681a5169,"34651 Weiss Turnpike
Paigeshire, RI 36891",New Scott,Id,97022,United States
6adc4c99-dd00-47a1-a8c2-c696d2d39826,"970 Brittany Hollow
Lake Mark, OR 02152",Shannonview,Or,39494,United States
4fbc46af-d1bb-4b39-9532-8fbbab612946,"6584 Adams Courts Apt. 840
West Patricia, IL 50017",South Geraldfurt,Ne,65911,Canada
41f1e938-24bf-4f7f-a17f-d34586b70e9c,"28431 Pamela Street Suite 080
New Julie, SD 71248",East Madelinebury,Co,92316,United States
55ee95c5-7495-4a64-926f-11586a02818d,"4463 Jesus Pines Apt. 225
Cynthiaborough, NY 16479",Stephaniebury,Ma,98301,Canada
dc89d62c-df87-413a-a9d4-240c67d82b23,"8694 Evans Plains
Griffinland, AK 32884",Madelinehaven,Al,93035,United States
1698d00b-2519-4376-af4f-27c20ed430ec,"227 Gina Branch
East Joseph, CT 72716",Sandersview,Ma,86616,United States
