address_id,street_address,city,state,zip_code,country
8c2f1118-435c-4b5f-82bc-319f374f828b,"12767 Madison Rest
Brownburgh, MI 27038",West Leeshire,Wa,34934,United States
9e105843-7d86-4a1f-b05a-1998c76740d1,"0076 Audrey Knolls Suite 968
Smithmouth, OR 96318",Patrickbury,Mi,55794,Mexico
813fc49e-731b-45a8-aa56-ede50d5e5a80,"34099 Morgan Drive
North Danielle, CT 01061",North Kimberly,Ne,28553,United States
5e302660-eb9a-4d37-8127-e9be24fa998b,"Unit 4696 Box 7712
DPO AA 87562",North Patriciahaven,Ne,95574,Canada
65742692-9be0-4b7d-b5b9-12dbeeb6850d,"6539 Jenkins Plain Apt. 169
West Victoriaberg, VI 21853",West Josechester,Il,28980,United States
b106afea-86b2-430f-8c57-eb12abad1332,"21766 Patrick Bypass
Lisachester, ND 22937",New Charles,Te,39424,United States
60425b88-af32-4285-8e77-0d0ff22c2418,"39647 Faulkner Tunnel Suite 107
Crawfordstad, MT 46096",West Thomasshire,Al,66348,United States
79f83495-39ae-4492-b9eb-ccf8c0fce522,"242 Bentley Mills
West Ashleytown, SD 07318",Norrisstad,Te,43709,United States
42b8efbb-7d25-40a1-8c3e-9a7fe6b00655,"Unit 0870 Box 2023
DPO AE 01367",East Amy,Al,52798,United States
5b8047b9-1a16-4094-b560-a3ae4cbbe499,"76777 Cooper Walks Apt. 542
New Ryan, IA 37375",Woodtown,Ha,57699,Canada
fcd7210a-1299-4c89-92f5-fc57350a532b,"8197 Robinson Hills
Stevenbury, AR 74169",South Lindsaytown,Ne,62452,Canada
4f4b054b-91da-44d3-86af-97d18f991ac7,"99706 Vanessa Ville Apt. 979
Andersonmouth, DC 18099",East Jennifer,Oh,81069,United States
6ac7a661-fc95-4ef2-9228-34af2344afe0,"326 Trevor Fords
North Kimberly, PA 57413",Christensenburgh,Mo,64362,United States
ceb799ed-ca7e-48b1-bf32-176b956e46b7,"066 Joshua Radial Apt. 722
Charleshaven, NH 12332",New Brandonport,Ok,15674,United States
a6a9ed9d-1c42-495b-98a8-f9940e572068,"36132 Lisa Dam
Annamouth, SC 60390",East Lisa,Ha,31046,United States
fc418528-f6a6-4b33-830f-4aa5f1dfec75,"4006 Ryan Meadows Apt. 787
New Lauren, GA 68029",Alanberg,Oh,63161,United States
03e4ca42-ddb0-46e3-97a6-fd736ad638f8,"3393 Christy Camp Apt. 549
West Diana, OH 22175",New Michael,Ve,02404,United States
012c7d0c-e5ca-4e1c-a7a6-af6710c10c06,"501 Meagan Orchard Apt. 482
Fuenteston, CO 50437",East Tammy,Fl,79868,United States
27565f28-fc12-4313-bbc0-21725819cbd7,"6520 Mendoza Mountain
West Brittney, CT 96865",North Lisa,Ke,36867,Canada
8c75d422-a329-49bf-8ca2-a7fd6a9825f4,"PSC 2181, Box 3019
APO AP 89684",Port Lauraton,Mi,10457,United States
2e2a7268-d0f8-465b-8911-379038550869,"6108 Dennis Field Suite 126
North Maxwellmouth, WY 01382",Floreston,Ca,96197,United States
2ac0e3e7-e21a-4af0-9f9e-72c776d797b5,"940 Pierce Vista Suite 443
Ramosshire, CT 32604",North Michelle,Lo,95743,United States
28f1ccca-ce66-45fa-aab5-2547c5a1ba33,"923 Harris Ports Suite 542
Williamsmouth, CT 37951",Kellystad,Wa,44129,Canada
5a6907ab-c478-4226-81f7-f2fcfd531e74,"589 Timothy Course
Thomasburgh, WY 27318",Solisberg,Ar,27455,United States
