customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
805657,default_value_2421,Amy,Wong,m***********************t,6*************2,1991-11-16,2024-11-06,55,331040.84,Female,ACTIVE,BRONZE,318,True,2021-06-30 00:49:48,2024-08-08 03:12:10,Referral customer
740373,default_value_1634,Rebecca,Ortiz,s**********************g,9**********5,1988-06-05,2022-01-31,44,303224.63,Female,ACTIVE,PLATINUM,532,False,2022-02-03 19:52:25,2023-07-13 03:27:54,Complaint history
123367,default_value_1006,Kathleen,Schmitt,s*****************m,3**********3,2005-10-30,2023-06-14,70,119129.37,Male,ACTIVE,SILVER,405,False,2023-10-23 18:14:44,2024-10-24 20:02:11,Referral customer
284523,default_value_5581,William,Evans,a****************g,3*************5,1972-06-10,2024-01-21,52,459216.92,Male,ACTIVE,GOLD,300,False,2024-05-12 03:50:44,2022-08-28 20:03:37,VIP customer
946275,default_value_3083,Tracy,Roberts,h****************m,+*************9,1962-11-05,2022-09-21,67,411238.28,Female,ACTIVE,SILVER,508,True,2020-02-21 01:32:32,2024-06-14 10:46:40,Seasonal customer
741144,default_value_7216,Angelica,Thompson,s****************t,0*************4,1953-11-12,2023-12-12,54,444604.81,Female,ACTIVE,SILVER,338,True,2022-06-14 19:17:27,2023-09-22 12:38:35,Excellent payment history
254054,default_value_7030,Nicholas,Thomas,j**********************m,7**********3,1980-12-06,2024-01-16,50,348680.5,Not Specified,INACTIVE,SILVER,717,False,2022-08-07 19:00:56,2021-07-23 00:54:31,VIP customer
584518,default_value_3482,Scott,Moore,l*********************t,5**********9,1985-05-14,2023-11-30,67,227532.55,Male,INACTIVE,BRONZE,360,False,2020-12-20 03:36:01,2022-12-05 08:48:38,Seasonal customer
637715,default_value_1698,Lisa,Murray,k****************t,5********5,1988-04-12,2021-09-07,31,264678.0,Female,ACTIVE,SILVER,464,False,2024-10-21 11:20:37,2020-04-06 06:02:24,Excellent payment history
225775,default_value_4962,Carol,Martinez,l*****************g,+*************2,1965-11-20,2022-10-03,48,445811.6,Female,ACTIVE,PLATINUM,447,False,2023-02-11 14:08:44,2021-05-10 09:12:09,Seasonal customer
18931,default_value_9552,Chad,Palmer,k*****************g,9**********5,1962-08-26,2023-09-14,82,455080.92,Male,ACTIVE,BRONZE,326,False,2021-02-03 07:03:24,2023-12-06 22:02:38,VIP customer
160659,default_value_3186,Kristin,Medina,l*****************g,(*************1,1973-07-04,2024-08-24,79,214983.05,Male,ACTIVE,SILVER,378,False,2022-02-21 03:03:58,2022-02-01 23:24:35,Seasonal customer
493473,default_value_5345,Elizabeth,Williams,n*****************t,0*************2,1991-10-05,2022-09-16,78,323065.17,Male,ACTIVE,BRONZE,444,False,2024-05-25 16:44:48,2022-06-12 20:08:03,Excellent payment history
595583,default_value_6640,Corey,Gray,r*****************t,+*************4,1955-11-05,2024-10-17,26,178028.98,Female,PENDING,SILVER,602,True,2024-09-03 20:55:18,2023-05-25 01:03:50,Seasonal customer
396185,default_value_1116,Susan,Lozano,k******************g,(*************7,1978-10-06,2021-10-07,68,481682.38,Female,PENDING,BRONZE,537,False,2024-08-23 14:39:13,2022-03-11 06:23:27,Complaint history
848019,default_value_8901,Amber,Carter,w******************t,+*************9,2000-09-11,2022-07-13,80,185133.9,Male,INACTIVE,SILVER,438,True,2020-07-08 23:07:26,2022-05-17 03:59:19,Frequent buyer
930512,default_value_1759,Timothy,Brown,s***********************t,(***********6,1950-03-09,2021-04-09,48,327840.88,Male,ACTIVE,BRONZE,376,True,2020-03-15 13:15:28,2024-07-17 13:04:40,Corporate account
489506,default_value_5244,David,Ewing,m************************m,(***********7,1966-08-15,2022-01-11,69,222409.12,Male,ACTIVE,PLATINUM,698,False,2023-05-15 22:11:01,2020-04-20 04:56:14,Referral customer
569758,default_value_4832,Shelby,Smith,o*****************m,5*************3,1999-08-25,2023-09-20,85,108122.38,Male,ACTIVE,BRONZE,585,True,2024-01-17 06:54:57,2022-01-13 00:12:19,VIP customer
390960,default_value_1946,Charles,Wood,l******************m,7*************5,1956-06-11,2020-03-07,52,391057.88,Female,ACTIVE,BRONZE,554,True,2022-02-08 20:14:45,2024-02-27 02:06:15,Corporate account
278865,default_value_5415,Cindy,Key,m****************m,(***********7,1982-05-24,2024-10-15,39,343613.1,Male,ACTIVE,BRONZE,372,False,2022-09-08 20:38:20,2024-10-12 03:26:35,Referral customer
738621,default_value_9836,Rebecca,Suarez,r*****************g,5**********3,1960-08-02,2022-02-23,72,251406.97,Male,ACTIVE,SILVER,553,True,2021-03-13 14:58:06,2024-09-20 23:27:49,Frequent buyer
190565,default_value_8305,Emily,Sexton,s*********************g,9*************3,1980-02-04,2024-01-27,50,155085.42,Male,INACTIVE,BRONZE,423,True,2022-01-08 05:07:57,2024-01-11 22:12:30,Excellent payment history
438383,default_value_9853,John,Wilson,d********************g,7*************6,1970-08-13,2021-05-07,61,329699.44,Male,ACTIVE,GOLD,411,False,2024-10-29 02:34:51,2023-02-23 10:32:56,Excellent payment history
