customer_id,address_id,first_name,last_name,email,phone_number,date_of_birth,registration_date,age,income,gender,customer_status,loyalty_tier,credit_score,marketing_opt_in,created_at,updated_at,notes
316155,default_value_9306,Brian,Rocha,b************************g,0*************2,1992-12-14,2021-11-26,46,60842.18,Female,SUSPENDED,PLATINUM,395,True,2021-07-30 19:46:20,2022-09-12 06:44:11,Payment issues resolved
945612,default_value_311,Ryan,Brown,t****************g,+*************9,1995-11-06,2022-09-16,90,153939.07,Female,INACTIVE,SILVER,736,False,2024-06-17 11:27:22,2021-10-25 12:15:40,High value account
193446,default_value_1030,David,Sweeney,k*******************m,0*************7,1991-02-02,2023-06-13,37,248176.35,Male,ACTIVE,BRONZE,455,True,2021-12-19 09:10:38,2021-03-25 11:32:07,Payment issues resolved
290963,default_value_8440,Timothy,Cruz,y****************m,8*************0,1968-11-20,2022-11-03,87,398333.64,Female,ACTIVE,SILVER,669,False,2022-09-17 15:15:45,2023-02-01 13:17:05,Frequent buyer
537639,default_value_5652,Dennis,Leonard,a*****************m,5********2,1974-08-22,2023-11-21,74,400010.89,Male,ACTIVE,GOLD,658,False,2021-04-24 11:03:23,2021-10-03 17:19:00,Frequent buyer
228136,default_value_4923,Terri,Huffman,k**********************m,8*************4,1978-09-06,2023-09-29,74,480181.16,Not Specified,INACTIVE,SILVER,845,True,2022-01-29 11:09:06,2022-11-07 18:32:27,Corporate account
511063,default_value_6523,Jesse,Gonzalez,s**********************g,2**********1,2002-01-17,2024-12-30,23,28691.43,Female,ACTIVE,BRONZE,326,False,2021-06-20 12:26:30,2023-04-29 16:32:01,Excellent payment history
128821,default_value_4081,Hannah,Miller,a******************t,6**********6,1961-07-16,2022-12-18,60,138318.87,Male,ACTIVE,BRONZE,543,False,2022-06-02 18:43:07,2024-09-03 00:13:20,Seasonal customer
837942,default_value_1964,Mary,Nelson,j*************************m,+*************0,1987-02-16,2022-04-09,59,209601.91,Female,ACTIVE,BRONZE,733,True,2021-12-31 02:14:28,2021-06-26 11:57:23,Payment issues resolved
158130,default_value_589,Brian,Yates,j****************g,(***********2,1972-04-06,2021-09-30,73,145583.06,Male,ACTIVE,BRONZE,776,True,2020-08-07 03:14:09,2023-11-12 15:40:45,Frequent buyer
443350,default_value_4781,Laura,Ross,m****************g,+*************5,2005-03-29,2020-03-10,90,248428.72,Female,INACTIVE,BRONZE,738,True,2020-03-29 00:31:59,2020-08-08 09:52:50,VIP customer
297799,default_value_6866,Katelyn,Alvarez,f*****************m,+*************2,1992-03-19,2024-03-11,46,73278.23,Male,ACTIVE,PLATINUM,551,False,2023-09-18 20:28:42,2021-03-13 00:29:11,Seasonal customer
751404,default_value_208,Jose,Horne,o*********************m,+*************5,1975-01-03,2024-09-03,45,23001.23,Male,ACTIVE,PLATINUM,523,False,2023-12-11 13:05:08,2021-11-29 23:54:24,Frequent buyer
943371,default_value_3644,Janet,King,m*********************t,5**********3,2003-12-31,2020-08-11,48,384373.48,Female,ACTIVE,GOLD,681,True,2020-12-10 13:12:21,2021-11-12 03:12:05,VIP customer
481477,default_value_9931,Jessica,Harper,c***********************g,(***********2,1956-07-27,2024-11-29,89,285785.38,Female,SUSPENDED,BRONZE,842,True,2023-04-04 05:23:31,2022-10-15 06:57:52,VIP customer
993856,default_value_4355,Andrew,Wilkinson,o****************t,+*************9,1965-02-27,2023-07-22,38,188179.29,Male,PENDING,SILVER,473,True,2020-03-10 09:22:10,2024-05-19 23:46:06,Seasonal customer
637919,default_value_3115,Sydney,Richardson,t******************g,6*************6,2005-05-09,2020-06-19,56,253543.89,Female,ACTIVE,GOLD,320,True,2024-05-18 17:37:46,2024-01-21 06:02:49,Seasonal customer
656516,default_value_3687,Brandon,Brooks,i****************g,+*************6,1958-05-30,2023-12-31,84,456428.58,Female,ACTIVE,BRONZE,735,False,2023-06-09 08:01:28,2021-06-01 15:05:42,Referral customer
300601,default_value_3815,Emily,Walton,a**********************t,(***********4,1952-12-19,2023-08-16,62,133912.9,Female,ACTIVE,BRONZE,453,True,2023-08-18 20:46:30,2023-10-02 10:52:17,Referral customer
38413,default_value_3166,Joy,Bowen,k********************g,+*************1,1984-06-24,2022-04-16,67,111815.99,Male,ACTIVE,BRONZE,441,True,2023-02-03 16:17:07,2020-07-08 05:22:47,High value account
192772,default_value_1064,Lisa,Wallace,e*****************t,0*************9,1973-03-08,2021-01-02,58,345470.54,Not Specified,PENDING,GOLD,389,False,2024-04-21 14:39:30,2022-02-12 11:47:44,Complaint history
572795,default_value_6907,Travis,Moore,p************************t,(*************7,1957-04-04,2021-11-27,50,427424.25,Male,ACTIVE,BRONZE,357,False,2020-07-09 00:46:38,2021-07-07 15:51:33,High value account
